order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total,cost_price,profit
OITM029500,ORDR015363,PROD002770,SELR000285,1,812.48,16.5,678.42,645.27,33.15
OITM029501,ORDR015364,PROD001781,SELR000217,1,467.74,31.2,321.81,361.08,-39.27
OITM029502,ORDR015365,PROD001859,SELR000022,1,1190.25,42.2,687.96,862.01,-174.05
OITM029503,ORDR015365,PROD000551,SELR000464,1,3453.55,32.5,2331.15,2160.34,170.81
OITM029504,ORDR015365,PROD000171,SELR001019,1,329.09,17.8,270.51,255.83,14.68
OITM029505,ORDR015366,PROD001562,SELR000469,1,13305.61,28.6,9500.21,12071.52,-2571.31
OITM029506,ORDR015367,PROD001091,SELR000153,1,1610.76,42.8,921.35,1016.66,-95.31
OITM029507,ORDR015368,PROD002359,SELR000183,1,2947.04,31.1,2030.51,2002.83,27.68
OITM029508,ORDR015369,PROD001384,SELR000623,1,341.06,25.0,255.8,228.94,26.86
OITM029509,ORDR015369,PROD000661,SELR000026,2,1246.75,18.0,2044.67,889.07,266.53
OITM029510,ORDR015370,PROD000551,SELR000464,1,3453.55,29.6,2431.3,2160.34,270.96
OITM029511,ORDR015371,PROD001292,SELR000897,3,1114.15,20.6,2653.91,841.63,129.02
OITM029512,ORDR015372,PROD001245,SELR000680,4,1762.09,21.8,5511.82,1244.67,533.14
OITM029513,ORDR015372,PROD000792,SELR000852,1,5365.85,23.4,4110.24,4405.02,-294.78
OITM029514,ORDR015373,PROD002526,SELR000831,1,2431.95,28.4,1741.28,2046.78,-305.5
OITM029515,ORDR015373,PROD000682,SELR000797,1,603.34,25.4,450.09,407.34,42.75
OITM029516,ORDR015373,PROD002181,SELR000389,1,140.77,20.8,111.49,123.03,-11.54
OITM029517,ORDR015373,PROD002078,SELR000925,1,1541.05,19.5,1240.55,1171.56,68.99
OITM029518,ORDR015374,PROD002451,SELR000856,1,2448.42,34.7,1598.82,1749.25,-150.43
OITM029519,ORDR015375,PROD000712,SELR000372,1,434.41,22.4,337.1,316.51,20.59
OITM029520,ORDR015376,PROD003430,SELR000085,1,395.29,34.9,257.33,260.19,-2.86
OITM029521,ORDR015376,PROD000227,SELR000071,1,1437.1,16.3,1202.85,1077.57,125.28
OITM029522,ORDR015377,PROD000419,SELR000136,3,1274.45,16.9,3177.2,1121.23,-186.49
OITM029523,ORDR015378,PROD000661,SELR000026,1,1246.75,24.2,945.04,889.07,55.97
OITM029524,ORDR015379,PROD002185,SELR000161,1,4085.74,20.4,3252.25,2883.79,368.46
OITM029525,ORDR015379,PROD003495,SELR000503,1,446.23,37.4,279.34,303.83,-24.49
OITM029526,ORDR015380,PROD002854,SELR000084,1,614.09,21.3,483.29,430.82,52.47
OITM029527,ORDR015380,PROD001408,SELR000824,1,1527.64,26.1,1128.93,1065.96,62.97
OITM029528,ORDR015381,PROD001659,SELR000553,1,2141.59,18.7,1741.11,1691.27,49.84
OITM029529,ORDR015382,PROD003123,SELR000938,4,246.1,16.6,820.99,193.66,46.35
OITM029530,ORDR015382,PROD002185,SELR000161,1,4085.74,25.9,3027.53,2883.79,143.74
OITM029531,ORDR015383,PROD001279,SELR000679,1,1924.55,25.3,1437.64,1424.38,13.26
OITM029532,ORDR015384,PROD001412,SELR000478,1,20229.98,21.9,15799.61,14086.02,1713.59
OITM029533,ORDR015385,PROD000339,SELR000970,1,2403.53,30.0,1682.47,1901.91,-219.44
OITM029534,ORDR015386,PROD000897,SELR000781,1,1396.81,24.9,1049.0,1269.16,-220.16
OITM029535,ORDR015387,PROD000338,SELR000392,2,4121.25,20.9,6519.82,3431.81,-343.8
OITM029536,ORDR015388,PROD000055,SELR000067,2,818.09,24.6,1233.68,539.51,154.66
OITM029537,ORDR015389,PROD000041,SELR001100,1,3292.67,20.8,2607.79,2506.56,101.23
OITM029538,ORDR015389,PROD002079,SELR000611,1,932.16,37.3,584.46,585.18,-0.72
OITM029539,ORDR015389,PROD003332,SELR001170,3,194.1,32.4,393.63,146.49,-45.84
OITM029540,ORDR015390,PROD003284,SELR000216,2,167.26,18.4,272.97,136.81,-0.65
OITM029541,ORDR015390,PROD001457,SELR000865,1,5083.29,22.5,3939.55,4091.63,-152.08
OITM029542,ORDR015390,PROD000171,SELR001019,1,329.09,27.0,240.24,255.83,-15.59
OITM029543,ORDR015391,PROD002116,SELR000429,1,1010.08,30.2,705.04,734.1,-29.06
OITM029544,ORDR015392,PROD000421,SELR000422,1,7992.42,23.2,6138.18,5805.25,332.93
OITM029545,ORDR015393,PROD003453,SELR000248,1,232.66,23.3,178.45,164.27,14.18
OITM029546,ORDR015394,PROD001707,SELR000499,5,1181.08,17.7,4860.14,1057.74,-428.56
OITM029547,ORDR015394,PROD002210,SELR000669,1,352.77,25.1,264.22,245.82,18.4
OITM029548,ORDR015394,PROD000375,SELR000324,2,170.37,23.0,262.37,145.4,-28.43
OITM029549,ORDR015394,PROD000493,SELR001020,2,580.15,41.5,678.78,384.51,-90.24
OITM029550,ORDR015394,PROD001864,SELR001125,1,641.47,30.5,445.82,435.03,10.79
OITM029551,ORDR015394,PROD003459,SELR000279,1,1616.32,28.5,1155.67,1170.96,-15.29
OITM029552,ORDR015394,PROD000795,SELR000592,1,4246.6,23.8,3235.91,2778.78,457.13
OITM029553,ORDR015394,PROD002992,SELR000583,1,1412.55,23.2,1084.84,1009.2,75.64
OITM029554,ORDR015394,PROD000669,SELR000733,2,331.04,29.9,464.12,279.85,-95.58
OITM029555,ORDR015395,PROD003351,SELR001122,1,9141.39,22.7,7066.29,7654.73,-588.44
OITM029556,ORDR015395,PROD003086,SELR000356,1,255.87,23.2,196.51,202.47,-5.96
OITM029557,ORDR015395,PROD002451,SELR000856,1,2448.42,28.9,1740.83,1749.25,-8.42
OITM029558,ORDR015395,PROD000150,SELR000805,1,40750.14,22.4,31622.11,34973.45,-3351.34
OITM029559,ORDR015395,PROD000894,SELR000269,1,9676.21,33.8,6405.65,7903.31,-1497.66
OITM029560,ORDR015396,PROD003079,SELR000140,1,213.67,21.9,166.88,200.61,-33.73
OITM029561,ORDR015396,PROD000947,SELR000538,1,1396.12,33.3,931.21,876.78,54.43
OITM029562,ORDR015397,PROD002850,SELR000060,1,4079.83,25.2,3051.71,3257.16,-205.45
OITM029563,ORDR015398,PROD000497,SELR000539,1,289.23,25.9,214.32,201.68,12.64
OITM029564,ORDR015398,PROD001694,SELR001183,2,4928.44,35.7,6337.97,3027.79,282.39
OITM029565,ORDR015398,PROD001933,SELR000399,1,564.6,20.2,450.55,518.43,-67.88
OITM029566,ORDR015398,PROD002101,SELR000197,1,752.71,30.4,523.89,556.53,-32.64
OITM029567,ORDR015398,PROD000055,SELR000067,1,818.09,33.0,548.12,539.51,8.61
OITM029568,ORDR015398,PROD000339,SELR000970,1,2403.53,24.7,1809.86,1901.91,-92.05
OITM029569,ORDR015399,PROD003050,SELR000237,2,1564.31,29.8,2196.29,1191.38,-186.47
OITM029570,ORDR015399,PROD000669,SELR000733,1,331.04,17.4,273.44,279.85,-6.41
OITM029571,ORDR015400,PROD000592,SELR000343,1,13009.14,32.7,8755.15,10306.27,-1551.12
OITM029572,ORDR015400,PROD001933,SELR000399,1,564.6,18.4,460.71,518.43,-57.72
OITM029573,ORDR015401,PROD001453,SELR000109,3,32122.1,22.8,74394.78,25922.22,-3371.88
OITM029574,ORDR015402,PROD003447,SELR001145,1,9661.41,31.8,6589.08,6877.08,-288.0
OITM029575,ORDR015402,PROD002801,SELR000997,3,33299.22,32.9,67031.33,29867.08,-22569.91
OITM029576,ORDR015403,PROD000290,SELR001096,1,14904.74,19.3,12028.13,12160.6,-132.47
OITM029577,ORDR015403,PROD002286,SELR001171,1,18415.35,36.8,11638.5,13485.99,-1847.49
OITM029578,ORDR015404,PROD002770,SELR000285,1,812.48,25.5,605.3,645.27,-39.97
OITM029579,ORDR015404,PROD002486,SELR000841,1,935.07,46.6,499.33,678.98,-179.65
OITM029580,ORDR015404,PROD002679,SELR000094,1,4214.25,34.1,2777.19,3144.2,-367.01
OITM029581,ORDR015405,PROD000835,SELR001165,1,488.7,27.9,352.35,360.59,-8.24
OITM029582,ORDR015406,PROD002249,SELR000358,1,21529.49,25.8,15974.88,17191.17,-1216.29
OITM029583,ORDR015406,PROD002178,SELR001182,1,593.76,37.1,373.48,396.46,-22.98
OITM029584,ORDR015407,PROD003158,SELR000715,1,1004.39,37.9,623.73,671.18,-47.45
OITM029585,ORDR015407,PROD000299,SELR000686,1,4486.03,37.0,2826.2,3085.96,-259.76
OITM029586,ORDR015407,PROD000592,SELR000343,1,13009.14,29.8,9132.42,10306.27,-1173.85
OITM029587,ORDR015407,PROD002869,SELR000273,2,53717.0,24.7,80897.8,42978.51,-5059.22
OITM029588,ORDR015408,PROD001780,SELR000222,1,955.55,28.3,685.13,717.44,-32.31
OITM029589,ORDR015408,PROD002955,SELR000718,3,285.28,32.0,581.97,235.66,-125.01
OITM029590,ORDR015409,PROD003142,SELR000125,1,4851.62,24.5,3662.97,2981.53,681.44
OITM029591,ORDR015410,PROD000412,SELR000147,1,17689.56,33.9,11692.8,12573.12,-880.32
OITM029592,ORDR015411,PROD000355,SELR000086,1,620.1,24.0,471.28,454.36,16.92
OITM029593,ORDR015412,PROD002511,SELR000425,1,5720.74,36.6,3626.95,4103.38,-476.43
OITM029594,ORDR015413,PROD000294,SELR000577,1,5798.08,20.5,4609.47,4120.37,489.1
OITM029595,ORDR015413,PROD000694,SELR000488,1,6178.27,48.2,3200.34,4249.39,-1049.05
OITM029596,ORDR015414,PROD001838,SELR000092,1,304.64,36.5,193.45,244.67,-51.22
OITM029597,ORDR015414,PROD000148,SELR001159,1,903.37,28.3,647.72,642.77,4.95
OITM029598,ORDR015415,PROD001461,SELR000718,1,951.16,25.7,706.71,719.8,-13.09
OITM029599,ORDR015416,PROD002626,SELR000485,3,21501.71,17.0,53539.26,18959.47,-3339.15
OITM029600,ORDR015416,PROD001556,SELR000519,1,2502.32,30.7,1734.11,1903.75,-169.64
OITM029601,ORDR015417,PROD002835,SELR000820,1,11136.99,25.1,8341.61,8810.09,-468.48
OITM029602,ORDR015418,PROD001461,SELR000718,1,951.16,30.4,662.01,719.8,-57.79
OITM029603,ORDR015419,PROD000945,SELR000583,1,5358.98,48.5,2759.87,3898.61,-1138.74
OITM029604,ORDR015420,PROD003171,SELR000634,1,2059.14,34.5,1348.74,1311.34,37.4
OITM029605,ORDR015421,PROD002112,SELR000384,1,384.79,33.7,255.12,293.72,-38.6
OITM029606,ORDR015422,PROD001656,SELR000733,1,158.04,17.8,129.91,137.25,-7.34
OITM029607,ORDR015423,PROD000592,SELR000343,1,13009.14,28.6,9288.53,10306.27,-1017.74
OITM029608,ORDR015423,PROD003367,SELR001088,1,303.87,13.2,263.76,239.64,24.12
OITM029609,ORDR015424,PROD001766,SELR000645,2,2417.03,37.6,3016.45,1523.88,-31.31
OITM029610,ORDR015425,PROD003209,SELR001123,1,1067.93,23.7,814.83,737.12,77.71
OITM029611,ORDR015426,PROD001654,SELR001165,1,1022.19,29.9,716.56,820.98,-104.42
OITM029612,ORDR015427,PROD000897,SELR000781,1,1396.81,27.4,1014.08,1269.16,-255.08
OITM029613,ORDR015427,PROD002641,SELR000475,1,1453.64,35.5,937.6,938.35,-0.75
OITM029614,ORDR015428,PROD002959,SELR000128,3,197.22,23.6,452.03,149.9,2.33
OITM029615,ORDR015429,PROD003157,SELR000973,2,9066.22,21.0,14324.63,6316.61,1691.41
OITM029616,ORDR015429,PROD002286,SELR001171,5,18415.35,29.6,64822.03,13485.99,-2607.92
OITM029617,ORDR015429,PROD003184,SELR001139,1,2828.95,31.7,1932.17,2025.65,-93.48
OITM029618,ORDR015430,PROD001731,SELR000415,1,36.64,14.1,31.47,31.74,-0.27
OITM029619,ORDR015430,PROD003430,SELR000085,1,395.29,34.7,258.12,260.19,-2.07
OITM029620,ORDR015430,PROD002232,SELR000067,1,394.07,40.4,234.87,272.58,-37.71
OITM029621,ORDR015431,PROD000895,SELR000129,2,5813.78,31.4,7976.51,4466.67,-956.83
OITM029622,ORDR015432,PROD003409,SELR001043,1,1430.9,33.0,958.7,1099.84,-141.14
OITM029623,ORDR015433,PROD001474,SELR001132,5,13459.28,22.3,52289.3,10592.24,-671.9
OITM029624,ORDR015433,PROD000273,SELR000806,1,2255.83,30.5,1567.8,1699.72,-131.92
OITM029625,ORDR015433,PROD000942,SELR000038,1,1386.84,18.3,1133.05,1127.9,5.15
OITM029626,ORDR015433,PROD000987,SELR001168,1,13876.6,28.6,9907.89,9833.66,74.23
OITM029627,ORDR015433,PROD000466,SELR000946,3,351.69,26.7,773.37,247.49,30.9
OITM029628,ORDR015434,PROD000590,SELR000108,3,3183.7,21.4,7507.16,2462.47,119.75
OITM029629,ORDR015435,PROD000760,SELR001161,2,176.32,25.9,261.31,158.41,-55.51
OITM029630,ORDR015436,PROD000669,SELR000733,2,331.04,17.1,548.86,279.85,-10.84
OITM029631,ORDR015436,PROD002753,SELR000049,2,1029.28,35.9,1319.54,756.78,-194.02
OITM029632,ORDR015436,PROD002511,SELR000425,1,5720.74,35.2,3707.04,4103.38,-396.34
OITM029633,ORDR015436,PROD003079,SELR000140,1,213.67,18.9,173.29,200.61,-27.32
OITM029634,ORDR015437,PROD000988,SELR000603,1,9256.44,20.7,7340.36,7835.46,-495.1
OITM029635,ORDR015438,PROD002869,SELR000273,1,53717.0,18.5,43779.35,42978.51,800.84
OITM029636,ORDR015439,PROD003086,SELR000356,5,255.87,20.9,1011.97,202.47,-0.38
OITM029637,ORDR015440,PROD002016,SELR000017,1,695.39,41.1,409.58,462.48,-52.9
OITM029638,ORDR015441,PROD002039,SELR000921,1,1395.11,34.6,912.4,999.32,-86.92
OITM029639,ORDR015441,PROD002226,SELR000783,3,83.26,15.4,211.31,70.73,-0.88
OITM029640,ORDR015442,PROD002734,SELR000002,3,460.51,37.6,862.07,365.32,-233.89
OITM029641,ORDR015442,PROD000007,SELR000984,1,4894.48,32.0,3328.25,3324.99,3.26
OITM029642,ORDR015442,PROD002265,SELR001158,1,7033.98,25.8,5219.21,5355.76,-136.55
OITM029643,ORDR015442,PROD000669,SELR000733,1,331.04,15.8,278.74,279.85,-1.11
OITM029644,ORDR015442,PROD001933,SELR000399,1,564.6,16.9,469.18,518.43,-49.25
OITM029645,ORDR015442,PROD003082,SELR001100,1,6940.5,38.3,4282.29,4871.72,-589.43
OITM029646,ORDR015442,PROD003474,SELR000001,3,288.29,35.3,559.57,227.07,-121.64
OITM029647,ORDR015442,PROD001881,SELR000542,2,5794.33,38.2,7161.79,4094.39,-1026.99
OITM029648,ORDR015442,PROD000313,SELR000057,2,502.68,15.6,848.52,404.22,40.08
OITM029649,ORDR015442,PROD001363,SELR000519,1,350.2,30.1,244.79,262.64,-17.85
OITM029650,ORDR015443,PROD001461,SELR000718,1,951.16,22.5,737.15,719.8,17.35
OITM029651,ORDR015443,PROD001572,SELR000994,1,23684.51,22.3,18402.86,19831.26,-1428.4
OITM029652,ORDR015443,PROD002512,SELR000294,2,455.35,16.7,758.61,377.7,3.21
OITM029653,ORDR015443,PROD002557,SELR001080,1,7496.1,18.7,6094.33,6046.67,47.66
OITM029654,ORDR015443,PROD000061,SELR001138,1,6657.16,20.2,5312.41,5152.36,160.05
OITM029655,ORDR015443,PROD001780,SELR000222,1,955.55,32.4,645.95,717.44,-71.49
OITM029656,ORDR015443,PROD001821,SELR000005,1,5260.31,28.7,3750.6,4473.59,-722.99
OITM029657,ORDR015443,PROD002769,SELR000514,1,3556.78,32.0,2418.61,2519.9,-101.29
OITM029658,ORDR015443,PROD000007,SELR000984,1,4894.48,29.3,3460.4,3324.99,135.41
OITM029659,ORDR015443,PROD000590,SELR000108,3,3183.7,25.1,7153.77,2462.47,-233.64
OITM029660,ORDR015444,PROD000477,SELR000412,1,488.13,20.1,390.02,428.67,-38.65
OITM029661,ORDR015445,PROD002503,SELR001051,2,3564.28,31.0,4918.71,2812.34,-705.97
OITM029662,ORDR015445,PROD002811,SELR000108,1,280.73,22.5,217.57,203.24,14.33
OITM029663,ORDR015446,PROD001886,SELR000546,1,1964.44,27.1,1432.08,1450.08,-18.0
OITM029664,ORDR015446,PROD001684,SELR001158,1,14005.58,19.2,11316.51,9976.74,1339.77
OITM029665,ORDR015446,PROD002652,SELR001170,1,1325.85,26.5,974.5,893.68,80.82
OITM029666,ORDR015446,PROD002909,SELR000525,1,20384.84,32.8,13698.61,15137.44,-1438.83
OITM029667,ORDR015446,PROD001890,SELR000004,3,4164.83,34.2,8221.37,2963.95,-670.48
OITM029668,ORDR015446,PROD000943,SELR000680,2,835.72,31.5,1144.94,559.03,26.88
OITM029669,ORDR015446,PROD001534,SELR000225,1,1778.71,42.8,1017.42,1328.12,-310.7
OITM029670,ORDR015446,PROD001453,SELR000109,1,32122.1,25.7,23866.72,25922.22,-2055.5
OITM029671,ORDR015446,PROD001273,SELR000209,1,414.76,18.7,337.2,387.89,-50.69
OITM029672,ORDR015446,PROD003343,SELR000455,1,187.91,17.7,154.65,156.11,-1.46
OITM029673,ORDR015447,PROD000268,SELR000849,1,523.97,24.5,395.6,368.83,26.77
OITM029674,ORDR015448,PROD001089,SELR000436,1,742.24,31.7,506.95,580.74,-73.79
OITM029675,ORDR015449,PROD001579,SELR000684,1,1136.76,25.2,850.3,879.57,-29.27
OITM029676,ORDR015450,PROD002927,SELR000807,1,2160.87,33.5,1436.98,1705.67,-268.69
OITM029677,ORDR015450,PROD001540,SELR000286,1,2084.72,29.6,1467.64,1463.41,4.23
OITM029678,ORDR015451,PROD002480,SELR000009,1,1970.61,31.6,1347.9,1235.79,112.11
OITM029679,ORDR015452,PROD003142,SELR000125,1,4851.62,27.6,3512.57,2981.53,531.04
OITM029680,ORDR015452,PROD003322,SELR000828,2,1673.0,22.8,2583.11,1284.99,13.13
OITM029681,ORDR015453,PROD001870,SELR000261,1,117.84,21.2,92.86,100.99,-8.13
OITM029682,ORDR015453,PROD000987,SELR001168,1,13876.6,22.7,10726.61,9833.66,892.95
OITM029683,ORDR015454,PROD000512,SELR000409,1,1231.38,33.8,815.17,874.01,-58.84
OITM029684,ORDR015455,PROD000942,SELR000038,1,1386.84,21.2,1092.83,1127.9,-35.07
OITM029685,ORDR015456,PROD000171,SELR001019,2,329.09,24.3,498.24,255.83,-13.42
OITM029686,ORDR015456,PROD003213,SELR000421,1,891.21,42.3,514.23,645.9,-131.67
OITM029687,ORDR015457,PROD002764,SELR000764,1,5996.52,35.9,3843.77,4425.57,-581.8
OITM029688,ORDR015458,PROD001083,SELR000608,1,59108.6,23.5,45218.08,52338.51,-7120.43
OITM029689,ORDR015459,PROD002179,SELR000717,1,486.39,27.2,354.09,356.31,-2.22
OITM029690,ORDR015459,PROD003470,SELR000807,2,1183.47,28.8,1685.26,928.99,-172.72
OITM029691,ORDR015459,PROD000842,SELR000123,1,15682.46,33.9,10366.11,11444.64,-1078.53
OITM029692,ORDR015459,PROD000330,SELR000919,1,4911.79,17.4,4057.14,3763.29,293.85
OITM029693,ORDR015459,PROD002232,SELR000067,2,394.07,39.5,476.82,272.58,-68.34
OITM029694,ORDR015460,PROD000098,SELR000923,1,3783.53,38.9,2311.74,2513.13,-201.39
OITM029695,ORDR015460,PROD003494,SELR000111,1,5749.63,32.8,3863.75,4297.22,-433.47
OITM029696,ORDR015460,PROD002984,SELR000273,1,969.02,21.9,756.8,866.46,-109.66
OITM029697,ORDR015461,PROD002232,SELR000067,1,394.07,40.4,234.87,272.58,-37.71
OITM029698,ORDR015462,PROD002741,SELR000536,4,1486.73,17.1,4930.0,1179.71,211.16
OITM029699,ORDR015463,PROD003490,SELR000926,1,4758.05,31.5,3259.26,3383.31,-124.05
OITM029700,ORDR015463,PROD001504,SELR001047,1,19382.2,17.6,15970.93,14354.65,1616.28
OITM029701,ORDR015464,PROD001273,SELR000209,1,414.76,12.6,362.5,387.89,-25.39
OITM029702,ORDR015464,PROD002144,SELR000412,4,624.83,21.3,1966.96,553.91,-248.68
OITM029703,ORDR015465,PROD000669,SELR000733,3,331.04,21.9,775.63,279.85,-63.92
OITM029704,ORDR015466,PROD003014,SELR000694,1,58985.94,26.7,43236.69,46853.96,-3617.27
OITM029705,ORDR015467,PROD003181,SELR000513,1,287.62,35.9,184.36,227.0,-42.64
OITM029706,ORDR015467,PROD001664,SELR001107,3,2666.5,30.7,5543.65,2024.67,-530.36
OITM029707,ORDR015468,PROD001608,SELR000230,1,5516.76,25.0,4137.57,3936.84,200.73
OITM029708,ORDR015469,PROD001670,SELR000029,1,4469.77,27.2,3253.99,3665.23,-411.24
OITM029709,ORDR015469,PROD003216,SELR000643,1,6243.83,33.5,4152.15,4130.32,21.83
OITM029710,ORDR015470,PROD003282,SELR000444,2,889.49,35.4,1149.22,575.75,-2.28
OITM029711,ORDR015471,PROD000730,SELR000613,1,429.3,19.0,347.73,380.75,-33.02
OITM029712,ORDR015472,PROD002557,SELR001080,1,7496.1,27.8,5412.18,6046.67,-634.49
OITM029713,ORDR015473,PROD000542,SELR000184,2,2039.76,34.0,2692.48,1413.02,-133.56
OITM029714,ORDR015474,PROD002255,SELR000558,1,2342.22,36.9,1477.94,1921.44,-443.5
OITM029715,ORDR015475,PROD001869,SELR000222,1,3617.88,24.4,2735.12,2657.02,78.1
OITM029716,ORDR015475,PROD001913,SELR000855,2,2769.88,30.6,3844.59,1937.65,-30.71
OITM029717,ORDR015476,PROD000876,SELR000811,1,13819.98,23.5,10572.28,11411.58,-839.3
OITM029718,ORDR015477,PROD001941,SELR000962,1,1956.64,45.1,1074.2,1325.84,-251.64
OITM029719,ORDR015478,PROD003106,SELR000788,1,373.31,32.6,251.61,284.91,-33.3
OITM029720,ORDR015479,PROD002443,SELR000159,1,486.19,28.7,346.65,336.85,9.8
OITM029721,ORDR015479,PROD000662,SELR000678,1,2614.19,42.0,1516.23,1641.5,-125.27
OITM029722,ORDR015480,PROD000987,SELR001168,1,13876.6,24.2,10518.46,9833.66,684.8
OITM029723,ORDR015480,PROD001806,SELR001149,2,34713.51,24.6,52347.97,27407.81,-2467.65
OITM029724,ORDR015481,PROD002748,SELR000130,3,628.91,26.5,1386.75,425.05,111.6
OITM029725,ORDR015482,PROD002581,SELR001149,1,29231.43,22.8,22566.66,22937.83,-371.17
OITM029726,ORDR015482,PROD003453,SELR000248,1,232.66,16.8,193.57,164.27,29.3
OITM029727,ORDR015482,PROD001968,SELR000803,1,304.14,31.3,208.94,232.03,-23.09
OITM029728,ORDR015482,PROD002547,SELR000894,1,533.57,40.1,319.61,402.37,-82.76
OITM029729,ORDR015483,PROD003288,SELR000141,1,3659.96,31.5,2507.07,3167.93,-660.86
OITM029730,ORDR015484,PROD003002,SELR001002,1,546.0,17.3,451.54,422.78,28.76
OITM029731,ORDR015484,PROD002232,SELR000067,1,394.07,31.6,269.54,272.58,-3.04
OITM029732,ORDR015485,PROD002286,SELR001171,1,18415.35,28.4,13185.39,13485.99,-300.6
OITM029733,ORDR015486,PROD002830,SELR000321,1,404.42,27.0,295.23,278.34,16.89
OITM029734,ORDR015487,PROD003453,SELR000248,2,232.66,21.0,367.6,164.27,39.06
OITM029735,ORDR015487,PROD001495,SELR000392,1,41040.0,23.1,31559.76,33166.03,-1606.27
OITM029736,ORDR015488,PROD000592,SELR000343,1,13009.14,29.2,9210.47,10306.27,-1095.8
OITM029737,ORDR015488,PROD002343,SELR000004,1,14134.62,27.6,10233.46,10045.53,187.93
OITM029738,ORDR015488,PROD002105,SELR000975,1,2383.59,40.7,1413.47,1487.13,-73.66
OITM029739,ORDR015488,PROD000172,SELR000366,1,14492.18,25.3,10825.66,10078.67,746.99
OITM029740,ORDR015489,PROD000191,SELR000394,1,2628.52,21.8,2055.5,2038.4,17.1
OITM029741,ORDR015489,PROD002838,SELR000261,2,255.65,15.5,432.05,210.27,11.51
OITM029742,ORDR015489,PROD001238,SELR000125,1,664.87,28.6,474.72,499.53,-24.81
OITM029743,ORDR015490,PROD001557,SELR000099,1,3493.43,29.1,2476.84,2630.7,-153.86
OITM029744,ORDR015491,PROD001608,SELR000230,1,5516.76,26.7,4043.79,3936.84,106.95
OITM029745,ORDR015492,PROD002574,SELR001103,2,5594.19,32.1,7596.91,4033.07,-469.23
OITM029746,ORDR015493,PROD002672,SELR000284,1,3730.54,27.5,2704.64,2373.63,331.01
OITM029747,ORDR015494,PROD002283,SELR000199,1,3352.52,30.6,2326.65,2506.6,-179.95
OITM029748,ORDR015495,PROD001675,SELR001183,1,1429.98,38.6,878.01,962.36,-84.35
OITM029749,ORDR015495,PROD001271,SELR001127,1,843.82,16.3,706.28,742.65,-36.37
OITM029750,ORDR015495,PROD000034,SELR000246,1,695.81,31.7,475.24,498.44,-23.2
OITM029751,ORDR015495,PROD000897,SELR000781,1,1396.81,17.5,1152.37,1269.16,-116.79
OITM029752,ORDR015495,PROD000592,SELR000343,1,13009.14,29.6,9158.43,10306.27,-1147.84
OITM029753,ORDR015495,PROD000311,SELR000081,1,2844.28,25.8,2110.46,1840.91,269.55
OITM029754,ORDR015495,PROD000826,SELR001119,1,14367.27,22.0,11206.47,11457.7,-251.23
OITM029755,ORDR015495,PROD000592,SELR000343,3,13009.14,18.8,31690.27,10306.27,771.46
OITM029756,ORDR015496,PROD002901,SELR000336,1,1198.69,28.0,863.06,933.71,-70.65
OITM029757,ORDR015497,PROD001304,SELR000310,1,3156.21,29.6,2221.97,2280.59,-58.62
OITM029758,ORDR015498,PROD002232,SELR000067,1,394.07,43.2,223.83,272.58,-48.75
OITM029759,ORDR015499,PROD002411,SELR001004,5,2420.39,40.4,7212.76,1557.29,-573.69
OITM029760,ORDR015499,PROD000179,SELR000374,1,264.66,19.2,213.85,224.38,-10.53
OITM029761,ORDR015499,PROD002359,SELR000183,1,2947.04,25.0,2210.28,2002.83,207.45
OITM029762,ORDR015499,PROD001498,SELR000740,1,9627.68,20.4,7663.63,7731.57,-67.94
OITM029763,ORDR015499,PROD002854,SELR000084,3,614.09,23.3,1413.02,430.82,120.56
OITM029764,ORDR015500,PROD002232,SELR000067,2,394.07,35.0,512.29,272.58,-32.87
OITM029765,ORDR015501,PROD001464,SELR000028,1,10322.68,25.1,7731.69,8039.75,-308.06
OITM029766,ORDR015501,PROD001664,SELR001107,1,2666.5,24.3,2018.54,2024.67,-6.13
OITM029767,ORDR015502,PROD003420,SELR000833,4,3876.12,24.4,11721.39,2353.85,2305.99
OITM029768,ORDR015503,PROD000299,SELR000686,2,4486.03,36.4,5706.23,3085.96,-465.69
