order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total,delivery_days,delivery_delay,customer_segment
ORDR012748,CUST034641,2024-05-18,Delivered,,2024-05-20,2024-05-23,2024-05-22,Delhi,Delhi,531.01,3.0,1.0,New
ORDR012749,CUST014630,2024-05-18,Delivered,,2024-05-20,2024-05-22,2024-05-22,Mumbai,Maharashtra,25.36,2.0,0.0,Repeat
ORDR012750,CUST005259,2024-05-18,Returned,,2024-05-18,2024-05-27,2024-05-23,Madurai,Tamil Nadu,881.72,9.0,4.0,New
ORDR012751,CUST015750,2024-05-18,Delivered,,2024-05-19,2024-05-25,2024-05-22,Delhi,Delhi,7008.01,6.0,3.0,Repeat
ORDR012752,CUST013754,2024-05-18,Delivered,,2024-05-20,2024-05-25,2024-05-23,Ranchi,Jharkhand,8281.67,5.0,2.0,Repeat
ORDR012753,CUST021548,2024-05-18,Delivered,,2024-05-20,2024-05-23,2024-05-21,Bengaluru,Karnataka,143.62,3.0,2.0,New
ORDR012754,CUST017980,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-25,Solapur,Maharashtra,5658.21,4.0,-2.0,New
ORDR012755,CUST010541,2024-05-19,Delivered,,2024-05-20,2024-05-22,2024-05-24,Jaipur,Rajasthan,1576.73,2.0,-2.0,Repeat
ORDR012756,CUST031066,2024-05-19,Cancelled,Delayed Processing,,,,Chennai,Tamil Nadu,115523.38,,,VIP
ORDR012757,CUST023140,2024-05-19,Returned,,2024-05-20,2024-05-24,2024-05-24,Pune,Maharashtra,23757.95,4.0,0.0,New
ORDR012758,CUST016294,2024-05-19,Delivered,,2024-05-20,2024-05-28,2024-05-25,Agra,Uttar Pradesh,2351.1,8.0,3.0,Repeat
ORDR012759,CUST011953,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-24,Chennai,Tamil Nadu,18345.92,4.0,-1.0,Repeat
ORDR012760,CUST007233,2024-05-19,Delivered,,2024-05-20,2024-05-26,2024-05-25,Cuttack,Odisha,54216.57,6.0,1.0,Repeat
ORDR012761,CUST033800,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-26,Udaipur,Rajasthan,911.39,4.0,-2.0,New
ORDR012762,CUST024404,2024-05-19,Delivered,,2024-05-21,2024-05-25,2024-05-23,Mumbai,Maharashtra,979.99,4.0,2.0,Repeat
ORDR012763,CUST025961,2024-05-19,Returned,,2024-05-19,2024-05-25,2024-05-24,Dehradun,Uttarakhand,281.34,6.0,1.0,New
ORDR012764,CUST034728,2024-05-19,Delivered,,2024-05-20,2024-05-21,2024-05-22,Pune,Maharashtra,1748.11,1.0,-1.0,Repeat
ORDR012765,CUST006521,2024-05-19,Shipped,,2024-05-21,,2024-05-23,Gurugram,Haryana,12596.3,,,Repeat
ORDR012766,CUST001859,2024-05-19,Delivered,,2024-05-21,2024-05-27,2024-05-24,Coimbatore,Tamil Nadu,18316.01,6.0,3.0,Repeat
ORDR012767,CUST037864,2024-05-19,Returned,,2024-05-21,2024-05-27,2024-05-23,Varanasi,Uttar Pradesh,4678.11,6.0,4.0,Repeat
ORDR012768,CUST035143,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-23,Bhopal,Madhya Pradesh,950.48,5.0,1.0,Repeat
ORDR012769,CUST005985,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-22,Chennai,Tamil Nadu,614.9,4.0,2.0,Repeat
ORDR012770,CUST037506,2024-05-19,Delivered,,2024-05-20,2024-05-26,2024-05-22,Kolkata,West Bengal,10442.66,6.0,4.0,New
ORDR012771,CUST036488,2024-05-19,Delivered,,2024-05-19,2024-05-26,2024-05-25,Surat,Gujarat,5315.42,7.0,1.0,New
ORDR012772,CUST019489,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-24,Patna,Bihar,30945.61,5.0,0.0,VIP
ORDR012773,CUST023975,2024-05-19,Shipped,,2024-05-20,,2024-05-25,Thiruvananthapuram,Kerala,3206.31,,,VIP
ORDR012774,CUST019642,2024-05-19,Delivered,,2024-05-20,2024-05-25,2024-05-24,Chennai,Tamil Nadu,5156.05,5.0,1.0,New
ORDR012775,CUST017840,2024-05-19,Returned,,2024-05-20,2024-05-24,2024-05-23,Mumbai,Maharashtra,1992.54,4.0,1.0,New
ORDR012776,CUST022279,2024-05-19,Delivered,,2024-05-20,2024-05-22,2024-05-22,Gurugram,Haryana,24521.78,2.0,0.0,Repeat
ORDR012777,CUST003399,2024-05-19,Delivered,,2024-05-19,2024-05-26,2024-05-24,Vadodara,Gujarat,2046.41,7.0,2.0,Repeat
ORDR012778,CUST015660,2024-05-19,Delivered,,2024-05-19,2024-05-21,2024-05-24,Kozhikode,Kerala,38574.1,2.0,-3.0,Repeat
ORDR012779,CUST038350,2024-05-19,Cancelled,Delayed Processing,,,,Patna,Bihar,480.42,,,New
ORDR012780,CUST035946,2024-05-19,Delivered,,2024-05-21,2024-05-29,2024-05-27,Aurangabad,Maharashtra,310.19,8.0,2.0,Repeat
ORDR012781,CUST024114,2024-05-19,Returned,,2024-05-21,2024-05-26,2024-05-25,Varanasi,Uttar Pradesh,194150.14,5.0,1.0,New
ORDR012782,CUST021702,2024-05-19,Returned,,2024-05-19,2024-05-24,2024-05-24,Patna,Bihar,282.24,5.0,0.0,Repeat
ORDR012783,CUST000975,2024-05-19,Delivered,,2024-05-19,2024-05-20,2024-05-24,Kolkata,West Bengal,2918.75,1.0,-4.0,Repeat
ORDR012784,CUST032844,2024-05-19,Delivered,,2024-05-19,2024-05-25,2024-05-23,Chennai,Tamil Nadu,15497.23,6.0,2.0,Repeat
ORDR012785,CUST005380,2024-05-19,Delivered,,2024-05-21,2024-05-26,2024-05-24,Agra,Uttar Pradesh,3908.2,5.0,2.0,Repeat
ORDR012786,CUST006639,2024-05-19,Delivered,,2024-05-19,2024-05-26,2024-05-26,Tiruchirappalli,Tamil Nadu,23780.64,7.0,0.0,Repeat
ORDR012787,CUST030508,2024-05-19,Delivered,,2024-05-20,2024-05-29,2024-05-24,Patna,Bihar,495.8,9.0,5.0,Repeat
ORDR012788,CUST021707,2024-05-19,Delivered,,2024-05-20,2024-05-25,2024-05-24,Thiruvananthapuram,Kerala,7824.87,5.0,1.0,Repeat
ORDR012789,CUST019549,2024-05-19,Delivered,,2024-05-19,2024-05-22,2024-05-22,Delhi,Delhi,35976.51,3.0,0.0,Repeat
ORDR012790,CUST019207,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-23,Mumbai,Maharashtra,51386.53,4.0,1.0,New
ORDR012791,CUST019402,2024-05-19,Shipped,,2024-05-19,,2024-05-23,Patna,Bihar,2439.89,,,Repeat
ORDR012792,CUST013467,2024-05-19,Cancelled,Product Unavailable,,,,Jammu,Jammu And Kashmir,7120.96,,,New
ORDR012793,CUST017349,2024-05-19,Cancelled,Customer Changed Mind,,,,Amritsar,Punjab,370.6,,,Repeat
ORDR012794,CUST018775,2024-05-19,Delivered,,2024-05-21,2024-05-23,2024-05-23,Hyderabad,Telangana,2518.7,2.0,0.0,Repeat
ORDR012795,CUST038673,2024-05-19,Delivered,,2024-05-19,2024-05-27,2024-05-27,Ranchi,Jharkhand,1663.74,8.0,0.0,Repeat
ORDR012796,CUST025066,2024-05-19,Delivered,,2024-05-21,2024-05-28,2024-05-24,Chandigarh,Chandigarh,4518.15,7.0,4.0,Repeat
ORDR012797,CUST013527,2024-05-19,Delivered,,2024-05-21,2024-05-22,2024-05-22,Mumbai,Maharashtra,544.78,1.0,0.0,Repeat
ORDR012798,CUST038668,2024-05-19,Returned,,2024-05-21,2024-05-27,2024-05-24,Delhi,Delhi,3970.67,6.0,3.0,Repeat
ORDR012799,CUST009797,2024-05-19,Pending,,,,2024-05-25,Chandigarh,Chandigarh,10616.23,,,New
ORDR012800,CUST011768,2024-05-19,Delivered,,2024-05-20,2024-05-22,2024-05-22,Gurugram,Haryana,1811.14,2.0,0.0,New
ORDR012801,CUST024730,2024-05-19,Delivered,,2024-05-20,2024-05-28,2024-05-26,Shimla,Himachal Pradesh,3005.26,8.0,2.0,Repeat
ORDR012802,CUST036787,2024-05-19,Delivered,,2024-05-21,2024-05-26,2024-05-25,Agra,Uttar Pradesh,850.91,5.0,1.0,Repeat
ORDR012803,CUST012825,2024-05-19,Delivered,,2024-05-21,2024-05-27,2024-05-23,Noida,Uttar Pradesh,266.13,6.0,4.0,Repeat
ORDR012804,CUST016468,2024-05-19,Delivered,,2024-05-21,2024-05-27,2024-05-25,Lucknow,Uttar Pradesh,53453.38,6.0,2.0,Repeat
ORDR012805,CUST016036,2024-05-19,Returned,,2024-05-21,2024-05-30,2024-05-23,Ahmedabad,Gujarat,390.75,9.0,7.0,Repeat
ORDR012806,CUST031540,2024-05-19,Delivered,,2024-05-19,2024-05-21,2024-05-24,Lucknow,Uttar Pradesh,9738.19,2.0,-3.0,Repeat
ORDR012807,CUST017751,2024-05-19,Delivered,,2024-05-20,2024-05-21,2024-05-23,Mumbai,Maharashtra,829.44,1.0,-2.0,Repeat
ORDR012808,CUST038154,2024-05-19,Delivered,,2024-05-19,2024-05-22,2024-05-24,Jodhpur,Rajasthan,6604.9,3.0,-2.0,Repeat
ORDR012809,CUST036844,2024-05-19,Delivered,,2024-05-21,2024-05-24,2024-05-24,Hyderabad,Telangana,372.57,3.0,0.0,Repeat
ORDR012810,CUST039279,2024-05-19,Returned,,2024-05-20,2024-05-26,2024-05-23,Hyderabad,Telangana,453.43,6.0,3.0,Repeat
ORDR012811,CUST036714,2024-05-19,Delivered,,2024-05-20,2024-05-26,2024-05-25,Jabalpur,Madhya Pradesh,2594.69,6.0,1.0,Repeat
ORDR012812,CUST000933,2024-05-19,Delivered,,2024-05-21,2024-05-25,2024-05-25,Patna,Bihar,4631.48,4.0,0.0,Repeat
ORDR012813,CUST010753,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-22,Chennai,Tamil Nadu,690.3,4.0,1.0,Repeat
ORDR012814,CUST037433,2024-05-19,Delivered,,2024-05-20,2024-06-01,2024-05-27,Gwalior,Madhya Pradesh,438.78,12.0,5.0,New
ORDR012815,CUST010591,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-24,Bhopal,Madhya Pradesh,2242.78,4.0,-1.0,New
ORDR012816,CUST024925,2024-05-19,Delivered,,2024-05-21,2024-05-25,2024-05-24,Agra,Uttar Pradesh,407.58,4.0,1.0,Repeat
ORDR012817,CUST025815,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-22,Delhi,Delhi,3906.35,4.0,1.0,Repeat
ORDR012818,CUST013823,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-26,Aligarh,Uttar Pradesh,2068.39,5.0,-2.0,New
ORDR012819,CUST010897,2024-05-19,Delivered,,2024-05-21,2024-05-25,2024-05-24,Vijayawada,Andhra Pradesh,25872.5,4.0,1.0,Repeat
ORDR012820,CUST025815,2024-05-19,Delivered,,2024-05-20,2024-05-25,2024-05-24,Delhi,Delhi,2294.48,5.0,1.0,Repeat
ORDR012821,CUST014320,2024-05-19,Delivered,,2024-05-20,2024-05-25,2024-05-25,Rohtak,Haryana,972.57,5.0,0.0,Repeat
ORDR012822,CUST014324,2024-05-19,Delivered,,2024-05-21,2024-05-30,2024-05-22,Bengaluru,Karnataka,16671.4,9.0,8.0,Repeat
ORDR012823,CUST028091,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-25,Siliguri,West Bengal,427.87,5.0,-1.0,Repeat
ORDR012824,CUST023183,2024-05-19,Shipped,,2024-05-21,,2024-05-24,Kochi,Kerala,4149.35,,,New
ORDR012825,CUST017266,2024-05-19,Delivered,,2024-05-19,2024-05-22,2024-05-23,Madurai,Tamil Nadu,13957.59,3.0,-1.0,Repeat
ORDR012826,CUST015039,2024-05-19,Delivered,,2024-05-19,2024-05-25,2024-05-24,Vadodara,Gujarat,794.78,6.0,1.0,Repeat
ORDR012827,CUST031792,2024-05-19,Delivered,,2024-05-19,2024-05-26,2024-05-24,Mysuru,Karnataka,2614.14,7.0,2.0,Repeat
ORDR012828,CUST015746,2024-05-19,Delivered,,2024-05-20,2024-05-27,2024-05-23,Bengaluru,Karnataka,29028.43,7.0,4.0,VIP
ORDR012829,CUST014061,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-23,Guwahati,Assam,45605.18,5.0,1.0,New
ORDR012830,CUST031792,2024-05-19,Delivered,,2024-05-20,2024-05-27,2024-05-26,Mysuru,Karnataka,4725.19,7.0,1.0,Repeat
ORDR012831,CUST003224,2024-05-19,Cancelled,Customer Changed Mind,,,,Kolkata,West Bengal,10289.41,,,Repeat
ORDR012832,CUST010204,2024-05-19,Shipped,,2024-05-20,,2024-05-25,Patna,Bihar,3073.37,,,Repeat
ORDR012833,CUST025939,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-24,Hyderabad,Telangana,361.92,4.0,-1.0,VIP
ORDR012834,CUST000570,2024-05-19,Delivered,,2024-05-20,2024-05-26,2024-05-26,Guntur,Andhra Pradesh,2769.68,6.0,0.0,Repeat
ORDR012835,CUST016525,2024-05-19,Delivered,,2024-05-19,2024-05-26,2024-05-23,Kochi,Kerala,2080.54,7.0,3.0,Repeat
ORDR012836,CUST034251,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-24,Bengaluru,Karnataka,200.3,4.0,0.0,Repeat
ORDR012837,CUST037447,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-23,Bengaluru,Karnataka,4698.21,5.0,1.0,New
ORDR012838,CUST037970,2024-05-19,Delivered,,2024-05-20,2024-05-23,2024-05-25,Meerut,Uttar Pradesh,5386.47,3.0,-2.0,Repeat
ORDR012839,CUST039666,2024-05-19,Delivered,,2024-05-21,2024-05-26,2024-05-24,Pune,Maharashtra,191.95,5.0,2.0,Repeat
ORDR012840,CUST015362,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-24,Agra,Uttar Pradesh,61789.53,5.0,0.0,VIP
ORDR012841,CUST032838,2024-05-19,Delivered,,2024-05-19,2024-05-21,2024-05-23,Ahmedabad,Gujarat,4555.62,2.0,-2.0,Repeat
ORDR012842,CUST032764,2024-05-19,Delivered,,2024-05-20,2024-05-21,2024-05-22,Mumbai,Maharashtra,13387.96,1.0,-1.0,Repeat
ORDR012843,CUST028598,2024-05-19,Delivered,,2024-05-20,2024-05-31,2024-05-24,Delhi,Delhi,18499.0,11.0,7.0,Repeat
ORDR012844,CUST030342,2024-05-19,Pending,,,,2024-05-23,Noida,Uttar Pradesh,1309.89,,,New
ORDR012845,CUST019622,2024-05-19,Delivered,,2024-05-19,2024-05-24,2024-05-26,Meerut,Uttar Pradesh,3883.53,5.0,-2.0,Repeat
ORDR012846,CUST035239,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-24,Bhubaneswar,Odisha,4487.19,4.0,0.0,Repeat
ORDR012847,CUST034822,2024-05-19,Shipped,,2024-05-19,,2024-05-23,Vadodara,Gujarat,7881.51,,,Repeat
ORDR012848,CUST027206,2024-05-19,Returned,,2024-05-20,2024-05-26,2024-05-27,Imphal,Manipur,3028.7,6.0,-1.0,Repeat
ORDR012849,CUST027974,2024-05-19,Delivered,,2024-05-20,2024-05-25,2024-05-23,Kolkata,West Bengal,303.62,5.0,2.0,Repeat
ORDR012850,CUST025363,2024-05-19,Delivered,,2024-05-19,2024-05-25,2024-05-24,Bhubaneswar,Odisha,86563.23,6.0,1.0,Repeat
ORDR012851,CUST003101,2024-05-19,Delivered,,2024-05-20,2024-05-23,2024-05-24,Raipur,Chhattisgarh,157.17,3.0,-1.0,New
ORDR012852,CUST016344,2024-05-19,Delivered,,2024-05-19,2024-05-29,2024-05-24,Indore,Madhya Pradesh,960.3,10.0,5.0,Repeat
ORDR012853,CUST033990,2024-05-19,Delivered,,2024-05-21,2024-05-26,2024-05-25,Indore,Madhya Pradesh,22374.8,5.0,1.0,Repeat
ORDR012854,CUST023777,2024-05-19,Returned,,2024-05-19,2024-05-20,2024-05-22,Chennai,Tamil Nadu,1942.6,1.0,-2.0,VIP
ORDR012855,CUST020854,2024-05-19,Delivered,,2024-05-21,2024-05-26,2024-05-24,Kanpur,Uttar Pradesh,2154.29,5.0,2.0,Repeat
ORDR012856,CUST032297,2024-05-19,Delivered,,2024-05-21,2024-05-23,2024-05-24,Rajkot,Gujarat,8692.55,2.0,-1.0,Repeat
ORDR012857,CUST011284,2024-05-19,Delivered,,2024-05-20,2024-05-31,2024-05-24,Noida,Uttar Pradesh,2638.75,11.0,7.0,Repeat
ORDR012858,CUST001490,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-23,Chennai,Tamil Nadu,818.29,4.0,0.0,Repeat
ORDR012859,CUST026733,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-24,Bikaner,Rajasthan,2839.18,4.0,0.0,New
ORDR012860,CUST016087,2024-05-19,Delivered,,2024-05-20,2024-05-24,2024-05-23,Mumbai,Maharashtra,29745.17,4.0,1.0,Repeat
ORDR012861,CUST004804,2024-05-19,Delivered,,2024-05-21,2024-05-27,2024-05-24,Thrissur,Kerala,625.95,6.0,3.0,Repeat
ORDR012862,CUST020535,2024-05-19,Delivered,,2024-05-19,2024-05-23,2024-05-23,Kolkata,West Bengal,3921.74,4.0,0.0,New
ORDR012863,CUST017711,2024-05-19,Delivered,,2024-05-21,2024-05-30,2024-05-25,Bhopal,Madhya Pradesh,8922.85,9.0,5.0,Repeat
ORDR012864,CUST007880,2024-05-19,Returned,,2024-05-20,2024-05-23,2024-05-22,Delhi,Delhi,3516.59,3.0,1.0,New
ORDR012865,CUST038976,2024-05-19,Delivered,,2024-05-20,2024-05-26,2024-05-25,Moradabad,Uttar Pradesh,15171.6,6.0,1.0,Repeat
ORDR012866,CUST015939,2024-05-20,Delivered,,2024-05-21,2024-05-24,2024-05-24,Bengaluru,Karnataka,1813.72,3.0,0.0,Repeat
ORDR012867,CUST012456,2024-05-20,Delivered,,2024-05-22,2024-05-24,2024-05-25,Gwalior,Madhya Pradesh,697.88,2.0,-1.0,Repeat
ORDR012868,CUST024599,2024-05-20,Cancelled,Payment Issue,,,,Amritsar,Punjab,20560.87,,,Repeat
ORDR012869,CUST030407,2024-05-20,Returned,,2024-05-22,2024-05-28,2024-05-25,Ludhiana,Punjab,6378.06,6.0,3.0,New
ORDR012870,CUST000277,2024-05-20,Delivered,,2024-05-22,2024-05-26,2024-05-23,Bengaluru,Karnataka,1955.73,4.0,3.0,VIP
ORDR012871,CUST036211,2024-05-20,Delivered,,2024-05-20,2024-05-23,2024-05-25,Surat,Gujarat,10018.64,3.0,-2.0,Repeat
ORDR012872,CUST015651,2024-05-20,Returned,,2024-05-22,2024-05-23,2024-05-23,Ahmedabad,Gujarat,1731.05,1.0,0.0,New
ORDR012873,CUST032083,2024-05-20,Delivered,,2024-05-20,2024-05-24,2024-05-25,Jaipur,Rajasthan,3936.24,4.0,-1.0,Repeat
ORDR012874,CUST020760,2024-05-20,Returned,,2024-05-21,2024-05-24,2024-05-23,Ahmedabad,Gujarat,6422.17,3.0,1.0,Repeat
ORDR012875,CUST018262,2024-05-20,Delivered,,2024-05-22,2024-05-27,2024-05-25,Shimla,Himachal Pradesh,364.81,5.0,2.0,Repeat
ORDR012876,CUST001410,2024-05-20,Returned,,2024-05-20,2024-05-23,2024-05-25,Noida,Uttar Pradesh,1288.14,3.0,-2.0,Repeat
ORDR012877,CUST024243,2024-05-20,Delivered,,2024-05-22,2024-05-27,2024-05-25,Jaipur,Rajasthan,3454.73,5.0,2.0,New
ORDR012878,CUST032007,2024-05-20,Delivered,,2024-05-22,2024-05-27,2024-05-24,Gurugram,Haryana,1865.75,5.0,3.0,Repeat
ORDR012879,CUST009459,2024-05-20,Delivered,,2024-05-20,2024-05-31,2024-05-24,Mumbai,Maharashtra,2186.91,11.0,7.0,Repeat
ORDR012880,CUST016034,2024-05-20,Delivered,,2024-05-20,2024-05-23,2024-05-23,Ahmedabad,Gujarat,3410.74,3.0,0.0,Repeat
ORDR012881,CUST022780,2024-05-20,Returned,,2024-05-20,2024-05-28,2024-05-25,Kolkata,West Bengal,379.16,8.0,3.0,Repeat
ORDR012882,CUST033384,2024-05-20,Delivered,,2024-05-20,2024-05-24,2024-05-23,Ahmedabad,Gujarat,17123.21,4.0,1.0,Repeat
ORDR012883,CUST032721,2024-05-20,Delivered,,2024-05-21,2024-05-29,2024-05-24,Mumbai,Maharashtra,2942.75,8.0,5.0,Repeat
ORDR012884,CUST003128,2024-05-20,Delivered,,2024-05-20,2024-05-27,2024-05-27,Jodhpur,Rajasthan,13259.05,7.0,0.0,Repeat
ORDR012885,CUST031772,2024-05-20,Cancelled,Customer Changed Mind,,,,Ahmedabad,Gujarat,931.23,,,New
ORDR012886,CUST027548,2024-05-20,Cancelled,Address Issue,,,,Jalandhar,Punjab,9888.22,,,Repeat
ORDR012887,CUST038711,2024-05-20,Delivered,,2024-05-21,2024-05-25,2024-05-24,Delhi,Delhi,871.19,4.0,1.0,New
ORDR012888,CUST015953,2024-05-20,Delivered,,2024-05-20,2024-05-24,2024-05-24,Nagpur,Maharashtra,3119.49,4.0,0.0,Repeat
ORDR012889,CUST002427,2024-05-20,Delivered,,2024-05-22,2024-05-27,2024-05-24,Delhi,Delhi,38021.17,5.0,3.0,Repeat
ORDR012890,CUST021999,2024-05-20,Pending,,,,2024-05-26,Prayagraj,Uttar Pradesh,60768.67,,,New
ORDR012891,CUST036498,2024-05-20,Delivered,,2024-05-20,2024-05-24,2024-05-25,Delhi,Delhi,1327.71,4.0,-1.0,VIP
ORDR012892,CUST028763,2024-05-20,Delivered,,2024-05-21,2024-05-28,2024-05-26,Indore,Madhya Pradesh,46734.51,7.0,2.0,Repeat
ORDR012893,CUST010023,2024-05-20,Delivered,,2024-05-22,2024-05-28,2024-05-23,Bengaluru,Karnataka,30160.43,6.0,5.0,Repeat
ORDR012894,CUST007113,2024-05-20,Delivered,,2024-05-22,2024-05-29,2024-05-25,Kolkata,West Bengal,125500.9,7.0,4.0,Repeat
ORDR012895,CUST009181,2024-05-20,Pending,,,,2024-05-25,Kanpur,Uttar Pradesh,1218.49,,,Repeat
ORDR012896,CUST025892,2024-05-20,Returned,,2024-05-20,2024-05-29,2024-05-25,Meerut,Uttar Pradesh,192.18,9.0,4.0,Repeat
ORDR012897,CUST004611,2024-05-20,Delivered,,2024-05-22,2024-05-26,2024-05-24,Chennai,Tamil Nadu,325.62,4.0,2.0,Repeat
ORDR012898,CUST004257,2024-05-20,Delivered,,2024-05-21,2024-05-24,2024-05-23,Ahmedabad,Gujarat,6223.73,3.0,1.0,Repeat
ORDR012899,CUST036498,2024-05-20,Delivered,,2024-05-21,2024-05-28,2024-05-24,Lucknow,Uttar Pradesh,268.76,7.0,4.0,VIP
ORDR012900,CUST003419,2024-05-20,Shipped,,2024-05-21,,2024-05-25,Shimla,Himachal Pradesh,963.43,,,Repeat
ORDR012901,CUST028365,2024-05-20,Delivered,,2024-05-21,2024-05-27,2024-05-26,Varanasi,Uttar Pradesh,19123.44,6.0,1.0,New
ORDR012902,CUST029196,2024-05-20,Delivered,,2024-05-22,2024-05-23,2024-05-24,Varanasi,Uttar Pradesh,22949.56,1.0,-1.0,Repeat
ORDR012903,CUST033388,2024-05-20,Delivered,,2024-05-21,2024-06-02,2024-05-25,Amritsar,Punjab,17657.66,12.0,8.0,Repeat
ORDR012904,CUST002490,2024-05-20,Delivered,,2024-05-22,2024-05-26,2024-05-24,Vadodara,Gujarat,39640.1,4.0,2.0,Repeat
ORDR012905,CUST010866,2024-05-20,Delivered,,2024-05-21,2024-05-27,2024-05-25,Bhopal,Madhya Pradesh,1138.79,6.0,2.0,Repeat
ORDR012906,CUST033743,2024-05-20,Delivered,,2024-05-22,2024-05-29,2024-05-27,Raipur,Chhattisgarh,55.12,7.0,2.0,Repeat
ORDR012907,CUST022652,2024-05-20,Delivered,,2024-05-20,2024-05-24,2024-05-24,Visakhapatnam,Andhra Pradesh,2692.59,4.0,0.0,Repeat
ORDR012908,CUST006985,2024-05-20,Returned,,2024-05-22,2024-05-24,2024-05-23,Mumbai,Maharashtra,1670.83,2.0,1.0,Repeat
ORDR012909,CUST022651,2024-05-20,Delivered,,2024-05-21,2024-05-25,2024-05-24,Vijayawada,Andhra Pradesh,3871.76,4.0,1.0,Repeat
ORDR012910,CUST004818,2024-05-20,Delivered,,2024-05-21,2024-05-25,2024-05-24,Hyderabad,Telangana,1573.28,4.0,1.0,Repeat
ORDR012911,CUST023195,2024-05-20,Pending,,,,2024-05-25,Dehradun,Uttarakhand,8773.06,,,New
ORDR012912,CUST038902,2024-05-20,Delivered,,2024-05-20,2024-05-26,2024-05-25,Lucknow,Uttar Pradesh,12709.04,6.0,1.0,New
ORDR012913,CUST003879,2024-05-20,Delivered,,2024-05-21,2024-05-26,2024-05-25,Bengaluru,Karnataka,570.62,5.0,1.0,Repeat
ORDR012914,CUST008899,2024-05-20,Delivered,,2024-05-20,2024-05-26,2024-05-25,Noida,Uttar Pradesh,1863.38,6.0,1.0,Repeat
ORDR012915,CUST011757,2024-05-20,Delivered,,2024-05-20,2024-05-22,2024-05-24,Hyderabad,Telangana,265.82,2.0,-2.0,New
ORDR012916,CUST003570,2024-05-20,Delivered,,2024-05-20,2024-05-26,2024-05-24,Hyderabad,Telangana,834.94,6.0,2.0,Repeat
ORDR012917,CUST006167,2024-05-20,Delivered,,2024-05-22,2024-05-26,2024-05-25,Jodhpur,Rajasthan,45145.16,4.0,1.0,Repeat
ORDR012918,CUST001262,2024-05-20,Returned,,2024-05-20,2024-05-24,2024-05-25,Hyderabad,Telangana,3156.79,4.0,-1.0,New
ORDR012919,CUST037525,2024-05-20,Delivered,,2024-05-20,2024-05-24,2024-05-24,Vadodara,Gujarat,1068.45,4.0,0.0,Repeat
ORDR012920,CUST013149,2024-05-20,Cancelled,Address Issue,,,,Nashik,Maharashtra,288.13,,,Repeat
ORDR012921,CUST002834,2024-05-20,Cancelled,Customer Changed Mind,,,,Kota,Rajasthan,532.56,,,Repeat
ORDR012922,CUST006842,2024-05-20,Delivered,,2024-05-21,2024-05-26,2024-05-25,Guwahati,Assam,1716.15,5.0,1.0,Repeat
ORDR012923,CUST036875,2024-05-20,Delivered,,2024-05-21,2024-05-24,2024-05-24,Hyderabad,Telangana,2714.48,3.0,0.0,Repeat
ORDR012924,CUST010608,2024-05-20,Delivered,,2024-05-20,2024-05-23,2024-05-24,Nagpur,Maharashtra,462.87,3.0,-1.0,Repeat
ORDR012925,CUST037787,2024-05-20,Delivered,,2024-05-20,2024-05-23,2024-05-24,Bengaluru,Karnataka,7438.3,3.0,-1.0,VIP
ORDR012926,CUST000244,2024-05-20,Returned,,2024-05-21,2024-05-24,2024-05-24,Bengaluru,Karnataka,3487.73,3.0,0.0,Repeat
ORDR012927,CUST012277,2024-05-20,Delivered,,2024-05-20,2024-05-26,2024-05-25,Meerut,Uttar Pradesh,6812.76,6.0,1.0,Repeat
ORDR012928,CUST008185,2024-05-20,Delivered,,2024-05-22,2024-05-26,2024-05-25,Madurai,Tamil Nadu,440.39,4.0,1.0,Repeat
ORDR012929,CUST003611,2024-05-20,Delivered,,2024-05-22,2024-05-26,2024-05-25,Lucknow,Uttar Pradesh,14182.46,4.0,1.0,Repeat
ORDR012930,CUST011925,2024-05-20,Delivered,,2024-05-21,2024-05-27,2024-05-23,Delhi,Delhi,29482.23,6.0,4.0,Repeat
ORDR012931,CUST002510,2024-05-20,Delivered,,2024-05-22,2024-05-25,2024-05-23,Bengaluru,Karnataka,5447.28,3.0,2.0,New
