product_id,product_name,category,sub_category,seller_id,cost_price,selling_price,launch_date
PROD001127,Smart Personal Care Essential 270,Grocery,Personal Care Essentials,SELR001161,53.35,57.48,2024-07-30
PROD001128,Elite Fitness Equipment 307,Sports & Fitness,Fitness Equipment,SELR001180,6315.3,8434.48,2023-08-06
PROD001129,Essential Personal Care Essentials 887,Grocery,Personal Care Essentials,SELR000482,635.41,674.42,2023-11-21
PROD001130,Ultra Team Sports 567,Sports & Fitness,Team Sports,SELR000396,644.06,775.72,2025-07-10
PROD001131,Superior Footwear 925,Fashion,,SELR000647,252.46,331.02,2023-12-12
PROD001132,Signature Baby Feeding 899,Toys & Baby Products,Baby Feeding,SELR000207,933.92,1141.91,2023-04-13
PROD001133,Elite Children's Books 459,Books,Children's Books,SELR000836,725.62,880.12,2024-01-31
PROD001134,Pro Haircare 921,Beauty & Personal Care,Haircare,SELR000107,264.34,396.94,2024-01-02
PROD001135,Advanced Men's Clothing 381,Fashion,Men's Clothing,SELR000771,1090.62,1551.71,2023-05-06
PROD001136,Advanced Men's Clothing 395,Fashion,Men's Clothing,SELR000328,1290.84,1981.97,2024-08-27
PROD001137,Deluxe Fragrances 590,Beauty & Personal Care,Fragrances,SELR001051,725.03,1109.17,2024-03-28
PROD001138,Everyday Furniture 784,Home & Kitchen,Furniture,SELR000147,1278.03,1679.7,2025-04-13
PROD001139,Essential Sportswear 582,Sports & Fitness,Sportswear,SELR000500,6732.91,9152.53,2023-06-28
PROD001140,Essential Bedding 290,Home & Kitchen,Bedding,SELR001045,15677.96,21983.61,2025-07-19
PROD001141,Essential Kitchen Appliances 420,Home & Kitchen,Kitchen Appliances,SELR000935,2450.11,3346.81,2023-09-01
PROD001142,Signature Watches & Jewellery 148,Fashion,Watches & Jewellery,SELR000841,808.51,1087.19,2023-12-15
PROD001143,Premium Bag 407,Fashion,Bags,SELR000009,810.91,1134.08,2023-06-30
PROD001144,Elite Accessorie 837,Electronics,Accessories,SELR000699,15779.85,19258.6,2023-01-26
PROD001145,Pro Personal Care Essentials 169,Grocery,Personal Care Essentials,SELR000056,1174.04,1255.67,2023-10-31
PROD001146,Basic Skincare 180,Beauty & Personal Care,Skincare,SELR000013,540.52,740.3,2023-11-11
PROD001147,Superior Toys 715,Toys & Baby Products,Toys,SELR000560,953.49,1172.69,2024-08-01
PROD001148,Everyday Academic 838,Books,Academic,SELR000964,337.38,417.76,2023-12-28
PROD001149,Premium Comic 264,Books,Comics,SELR000494,216.59,267.94,2025-01-27
PROD001150,Smart Furniture 305,Home & Kitchen,Furniture,SELR000627,890.28,1161.76,2023-04-19
PROD001151,Superior Beverages 937,Grocery,Beverages,SELR000709,1043.7,1109.46,2023-02-11
PROD001152,Premium Baby Feeding 356,Toys & Baby Products,Baby Feeding,SELR000287,390.45,559.88,2023-01-12
PROD001153,Basic Cycling 285,Sports & Fitness,Cycling,SELR001165,365.17,474.48,2024-12-21
PROD001154,Classic Headphone 241,Electronics,Headphones,SELR001001,5892.95,7174.52,2024-02-29
PROD001155,Everyday Cycling 284,Sports & Fitness,,SELR000108,2448.25,3321.52,2023-09-18
PROD001156,Trendy Camera 898,Electronics,Cameras,SELR000193,50015.94,58553.72,2025-06-13
PROD001157,Essential Smartphone 891,Electronics,Smartphones,SELR000526,6895.19,8781.13,2025-05-26
PROD001158,Everyday Fitness Equipment 843,Sports & Fitness,Fitness Equipment,SELR000286,337.99,485.71,2024-09-01
PROD001159,Trendy Snack 482,Grocery,Snacks,SELR000759,1225.24,1438.94,2023-05-28
PROD001160,Everyday Men's Clothing 818,Fashion,Men's Clothing,SELR000793,303.44,455.82,2023-05-23
PROD001161,Comfort Laptops 330,Electronics,Laptops,SELR000641,31904.37,36896.33,2023-09-17
PROD001162,Superior Baby Gear 776,Toys & Baby Products,,SELR000134,1189.72,1503.94,2023-01-27
PROD001163,Ultra Laptops 982,Electronics,Laptops,SELR000636,1414.58,1773.05,2023-06-04
PROD001164,Compact Tablets 316,Electronics,Tablets,SELR000460,59847.72,66583.84,2025-07-27
PROD001165,Deluxe Sportswear 726,Sports & Fitness,Sportswear,SELR000519,328.67,442.77,2024-10-02
PROD001166,Ultra Snacks 384,Grocery,Snacks,SELR000395,42.05,47.76,2023-10-24
PROD001167,Deluxe Storage 313,Home & Kitchen,Storage,SELR000488,5707.89,7507.96,2025-01-10
PROD001168,Everyday Personal Hygiene 695,Beauty & Personal Care,Personal Hygiene,SELR000315,1368.88,1757.76,2023-02-05
PROD001169,Compact Watches & Jewellery 407,Fashion,Watches & Jewellery,SELR000882,597.14,945.07,2023-09-04
PROD001170,Classic Men's Clothing 149,Fashion,Men's Clothing,SELR000724,322.73,451.75,2022-12-04
PROD001171,Signature Comics 970,Books,Comics,SELR001052,466.33,543.06,2024-02-24
PROD001172,Ultra Beverage 373,Grocery,Beverages,SELR000211,196.84,228.43,2024-01-16
PROD001173,Deluxe Watches & Jewellery 760,Fashion,Watches & Jewellery,SELR001117,545.06,791.73,2025-09-11
PROD001174,Comfort Footwear 298,Fashion,Footwear,SELR000129,263.54,407.95,2023-10-14
PROD001175,Trendy Kids Wear 644,Fashion,Kids Wear,SELR000484,697.65,1116.95,2023-07-23
PROD001176,Everyday Headphone 800,Electronics,Headphones,SELR000568,1180.94,1465.31,2023-10-12
PROD001177,Classic Footwear 355,Fashion,Footwear,SELR000677,2627.09,4128.79,2023-03-07
PROD001178,Elite Laptops 155,Electronics,Laptops,SELR000566,20212.73,23099.15,2024-02-05
PROD001179,Premium Children's Book 637,Books,Children's Books,SELR000261,280.02,333.07,2024-01-06
PROD001180,Trendy Men's Clothing 956,Fashion,Men's Clothing,SELR000376,501.77,738.66,2023-07-24
PROD001181,Comfort Sportswear 749,Sports & Fitness,Sportswear,SELR000519,3478.16,4590.06,2024-05-01
PROD001182,Advanced Haircare 283,Beauty & Personal Care,Haircare,SELR000472,2763.27,4041.64,2025-07-03
PROD001183,Trendy Dairy 577,Grocery,Dairy,SELR000940,169.53,187.92,2023-11-23
PROD001184,Advanced Baby Feeding 451,Toys & Baby Products,Baby Feeding,SELR000230,1161.06,1518.59,2024-05-01
PROD001185,Everyday Storage 443,Home & Kitchen,Storage,SELR000968,744.32,997.27,2023-10-13
PROD001186,Elite Smartphone 603,Electronics,Smartphones,SELR000811,15411.9,17947.46,2024-02-23
PROD001187,Compact Children's Book 293,Books,Children's Books,SELR000481,200.74,232.68,2023-03-05
PROD001188,Superior Tablets 256,Electronics,Tablets,SELR001179,3944.71,4512.7,2022-12-06
PROD001189,Deluxe Watches & Jewellery 995,Fashion,Watches & Jewellery,SELR000966,2269.01,3456.95,2024-08-03
PROD001190,Compact Cameras 685,Electronics,,SELR001096,2825.4,3612.36,2025-04-08
PROD001191,Elite Baby Gear 618,Toys & Baby Products,Baby Gear,SELR000085,1443.35,1783.43,2024-06-21
PROD001192,Comfort Accessories 354,Electronics,Accessories,SELR001151,30688.65,37920.93,2023-05-12
PROD001193,Compact Home Decor 160,Home & Kitchen,Home Decor,SELR000683,2324.06,2960.15,2023-12-31
PROD001194,Basic Cookware 192,Home & Kitchen,Cookware,SELR000409,8298.16,10361.41,2023-01-17
PROD001195,Premium Sportswear 951,Sports & Fitness,Sportswear,SELR000735,1107.54,1555.35,2024-02-13
PROD001196,Ultra Footwear 684,Fashion,Footwear,SELR000659,2534.93,3854.27,2024-04-02
PROD001197,Trendy Personal Care Essential 935,Grocery,Personal Care Essentials,SELR000987,30.92,34.01,2025-04-22
PROD001198,Deluxe Self-Help 790,Books,Self-Help,SELR000426,831.98,1039.85,2025-05-26
PROD001199,Premium Kitchen Appliances 311,Home & Kitchen,Kitchen Appliances,SELR001108,8288.62,10232.18,2024-10-16
PROD001200,Pro Kids Wear 908,Fashion,Kids Wear,SELR000841,3791.94,5233.52,2023-10-13
PROD001201,Advanced Personal Care Essentials 469,Grocery,Personal Care Essentials,SELR000178,110.07,127.78,2024-11-09
PROD001202,Advanced Self-Help 897,Books,Self-Help,SELR001179,272.77,337.07,2024-09-10
PROD001203,Essential Kitchen Appliance 882,Home & Kitchen,Kitchen Appliances,SELR000622,2879.43,4086.49,2023-07-06
PROD001204,Elite Kids Wear 242,Fashion,Kids Wear,SELR000561,392.57,523.78,2024-01-09
PROD001205,Advanced Headphones 925,Electronics,Headphones,SELR000040,12905.47,16158.11,2022-12-10
PROD001206,Elite Accessorie 531,Electronics,Accessories,SELR000005,46350.14,54321.74,2023-08-22
PROD001207,Smart Smart Watches 122,Electronics,Smart Watches,SELR000636,20255.19,23705.49,2023-03-12
PROD001208,Smart Smart Watches 525,Electronics,Smart Watches,SELR000030,3251.51,3590.84,2025-02-20
PROD001209,Smart Footwear 297,Fashion,Footwear,SELR000330,515.11,700.32,2024-03-02
PROD001210,Elite Dairy 313,Grocery,Dairy,SELR000423,85.8,93.92,2025-04-24
PROD001211,Smart Self-Help 603,Books,Self-Help,SELR000796,843.92,976.09,2022-11-29
PROD001212,Essential Dairy 887,Grocery,Dairy,SELR000432,739.75,860.42,2023-09-22
PROD001213,Signature Grooming Tools 359,Beauty & Personal Care,Grooming Tools,SELR000575,533.96,783.52,2023-05-27
PROD001214,Advanced Makeup 595,Beauty & Personal Care,Makeup,SELR000183,334.64,420.08,2023-11-08
PROD001215,Compact Tablets 135,Electronics,Tablets,SELR000123,18130.05,21922.03,2023-12-19
PROD001216,Deluxe Team Sport 600,Sports & Fitness,Team Sports,SELR000092,1322.53,1884.17,2024-10-30
PROD001217,Superior Bag 673,Fashion,Bags,SELR000464,2045.72,2964.16,2024-10-14
PROD001218,Signature Storage 747,Home & Kitchen,Storage,SELR001008,373.28,530.62,2025-02-25
PROD001219,Smart Diapers 820,Toys & Baby Products,Diapers,SELR001057,4737.87,6437.01,2024-02-13
PROD001220,Deluxe Dairy 705,Grocery,Dairy,SELR000192,605.72,678.84,2023-11-20
PROD001221,Premium Bags 604,Fashion,Bags,SELR000783,495.44,802.23,2023-05-19
PROD001222,Basic Non-Fiction 481,Books,Non-Fiction,SELR000811,551.44,672.06,2023-10-28
PROD001223,Comfort Headphones 178,Electronics,Headphones,SELR000009,16060.19,19145.91,2025-10-08
PROD001224,Compact Smart Watches 122,Electronics,Smart Watches,SELR000006,1034.18,1260.53,2023-05-19
PROD001225,Ultra Smart Watches 555,Electronics,Smart Watches,SELR000811,818.57,932.89,2023-12-11
PROD001226,Ultra Women's Clothing 408,Fashion,Women's Clothing,SELR000188,392.41,556.84,2025-08-26
PROD001227,Deluxe Outdoor Gear 498,Sports & Fitness,Outdoor Gear,SELR001080,8244.28,10057.4,2023-03-28
PROD001228,Signature Furniture 628,Home & Kitchen,Furniture,SELR000478,1296.12,1807.69,2023-08-14
PROD001229,Pro Smart Watches 929,Electronics,Smart Watches,SELR001066,35599.39,43876.36,2025-03-28
PROD001230,Premium Baby Care 328,Toys & Baby Products,Baby Care,SELR000287,4425.8,6080.95,2024-02-13
PROD001231,Ultra Haircare 861,Beauty & Personal Care,Haircare,SELR000988,1319.37,1816.28,2023-08-07
PROD001232,Ultra Kitchen Appliance 149,Home & Kitchen,Kitchen Appliances,SELR000132,1033.28,1370.37,2023-07-15
PROD001233,Deluxe Kitchen Appliances 197,Home & Kitchen,Kitchen Appliances,SELR000487,6959.75,9531.8,2023-04-29
PROD001234,Everyday Bedding 672,Home & Kitchen,Bedding,SELR000072,7074.15,9651.58,2023-03-09
PROD001235,Everyday Bedding 577,Home & Kitchen,Bedding,SELR000963,6035.13,7578.93,2023-04-27
PROD001236,Basic Makeup 829,Beauty & Personal Care,Makeup,SELR000876,340.12,482.42,2023-06-25
PROD001237,Signature Baby Care 610,Toys & Baby Products,Baby Care,SELR000934,158.96,227.01,2023-06-10
PROD001238,Premium Watches & Jewellery 309,Fashion,Watches & Jewellery,SELR000125,499.53,664.87,2023-06-05
PROD001239,Ultra Storage 582,Home & Kitchen,Storage,SELR001043,4552.59,5757.02,2023-07-18
PROD001240,Smart Smart Watches 761,Electronics,Smart Watches,SELR000726,9468.61,10839.81,2023-06-30
PROD001241,Pro Personal Care Essentials 497,Grocery,Personal Care Essentials,SELR000709,57.42,65.93,2023-04-18
PROD001242,Ultra Kids Wear 592,Fashion,Kids Wear,SELR000587,768.16,1153.05,2024-04-16
PROD001243,Ultra Bags 379,Fashion,Bags,SELR000812,466.91,697.26,2023-03-20
PROD001244,Compact Toy 286,Toys & Baby Products,Toys,SELR000068,657.01,796.83,2024-02-06
PROD001245,Deluxe Skincare 766,Beauty & Personal Care,Skincare,SELR000680,1244.67,1762.09,2023-09-29
PROD001246,Compact Laptops 857,Electronics,Laptops,SELR000791,47222.1,58811.87,2023-04-05
PROD001247,Compact Kids Wear 521,Fashion,Kids Wear,SELR000668,1302.72,1713.17,2023-10-11
PROD001248,Advanced Women's Clothing 976,Fashion,Women's Clothing,SELR001050,2196.86,3278.08,2024-02-15
PROD001249,Elite Diapers 433,Toys & Baby Products,Diapers,SELR000904,2803.77,3769.5,2023-11-13
PROD001250,Signature Kitchen Appliances 631,Home & Kitchen,Kitchen Appliances,SELR000422,302.5,425.75,2023-11-20
PROD001251,Compact Men's Clothing 599,Fashion,Men's Clothing,SELR000095,2519.11,3362.48,2023-03-07
PROD001252,Comfort Personal Hygiene 968,Beauty & Personal Care,Personal Hygiene,SELR001200,1084.24,1526.43,2023-02-19
PROD001253,Premium Kitchen Appliance 313,Home & Kitchen,Kitchen Appliances,SELR000511,3358.02,4783.67,2023-08-12
PROD001254,Ultra Smartphones 480,Electronics,Smartphones,SELR000687,2397.3,2642.71,2023-04-05
PROD001255,Smart Snacks 741,Grocery,Snacks,SELR000339,67.84,79.36,2023-01-21
PROD001256,Advanced Laptops 719,Electronics,Laptops,SELR001099,2027.08,2475.9,2024-01-19
PROD001257,Basic Baby Care 321,Toys & Baby Products,Baby Care,SELR000806,2391.59,3356.12,2025-04-18
PROD001258,Deluxe Academic 287,Books,Academic,SELR000511,101.61,113.98,2023-11-30
PROD001259,Everyday Tablets 375,Electronics,Tablets,SELR000919,61933.35,74006.45,2023-10-29
PROD001260,Essential Yoga Accessorie 267,Sports & Fitness,Yoga Accessories,SELR000177,259.6,313.26,2023-01-31
PROD001261,Compact Fiction 470,Books,Fiction,SELR000261,748.42,960.14,2023-02-21
PROD001262,Compact Skincare 385,Beauty & Personal Care,Skincare,SELR000988,649.22,883.92,2023-08-22
PROD001263,Advanced Grooming Tools 681,Beauty & Personal Care,Grooming Tools,SELR000819,1150.89,1446.34,2024-11-29
PROD001264,Essential Tablets 224,Electronics,Tablets,SELR000313,41673.53,47761.88,2023-04-03
PROD001265,Smart Camera 179,Electronics,Cameras,SELR000156,1852.22,2141.06,2023-02-05
PROD001266,Trendy Team Sports 377,Sports & Fitness,Team Sports,SELR000477,259.63,336.84,2025-03-20
PROD001267,Superior Accessories 598,Electronics,Accessories,SELR000766,18540.96,22057.75,2023-03-15
PROD001268,Advanced Bag 836,Fashion,Bags,SELR000712,1723.6,2369.64,2023-02-14
PROD001269,Classic Furniture 768,Home & Kitchen,Furniture,SELR000111,1529.79,2049.12,2025-09-27
PROD001270,Everyday Kids Wear 699,Fashion,Kids Wear,SELR000316,1308.15,1785.93,2023-05-07
PROD001271,Pro Academic 171,Books,Academic,SELR001127,742.65,843.82,2023-05-31
PROD001272,Signature Packaged Food 409,Grocery,Packaged Food,SELR000451,44.07,48.03,2025-07-07
PROD001273,Ultra Snack 124,Grocery,Snacks,SELR000209,387.89,414.76,2023-08-14
PROD001274,Essential Tablet 355,Electronics,Tablets,SELR001185,827.65,980.75,2024-04-20
PROD001275,Advanced Bedding 909,Home & Kitchen,Bedding,SELR000777,1240.31,1557.89,2022-12-14
PROD001276,Classic Staples 903,Grocery,Staples,SELR000467,390.41,443.88,2023-03-17
PROD001277,Basic Furniture 760,Home & Kitchen,Furniture,SELR000225,494.16,628.99,2023-07-17
PROD001278,Superior Team Sports 998,Sports & Fitness,Team Sports,SELR000433,891.29,1290.15,2025-04-11
PROD001279,Smart Skincare 569,Beauty & Personal Care,Skincare,SELR000679,1424.38,1924.55,2022-12-10
PROD001280,Superior Watches & Jewellery 685,Fashion,Watches & Jewellery,SELR000515,4072.19,5942.24,2023-12-04
PROD001281,Compact Kids Wear 927,Fashion,Kids Wear,SELR000671,750.52,1223.72,2023-01-09
PROD001282,Signature Cycling 816,Sports & Fitness,Cycling,SELR001066,4074.38,5447.29,2023-09-17
PROD001283,Basic Accessories 157,Electronics,Accessories,SELR001185,11228.31,14317.28,2023-03-07
PROD001284,Pro Staple 326,Grocery,Staples,SELR000854,54.56,60.11,2025-05-16
PROD001285,Ultra Grooming Tools 591,Beauty & Personal Care,Grooming Tools,SELR001140,465.3,719.09,2023-10-11
PROD001286,Essential Cameras 243,Electronics,Cameras,SELR000156,1158.47,1297.6,2023-11-25
PROD001287,Everyday Outdoor Gear 743,Sports & Fitness,Outdoor Gear,SELR000731,1189.01,1477.12,2023-12-05
PROD001288,Elite Furniture 236,Home & Kitchen,Furniture,SELR000608,4952.82,6453.31,2022-12-17
PROD001289,Premium Footwear 863,Fashion,Footwear,SELR000879,2885.1,4506.57,2023-12-21
PROD001290,Smart Baby Feeding 509,Toys & Baby Products,Baby Feeding,SELR000750,781.76,1103.25,2023-01-04
PROD001291,Compact Team Sport 626,Sports & Fitness,Team Sports,SELR000359,302.2,406.55,2025-05-17
PROD001292,Essential Skincare 958,Beauty & Personal Care,Skincare,SELR000897,841.63,1114.15,2023-09-26
PROD001293,Pro Staple 915,Grocery,Staples,SELR000570,36.43,40.95,2024-01-14
PROD001294,Ultra Fragrances 696,Beauty & Personal Care,Fragrances,SELR000163,627.0,906.7,2023-10-25
PROD001295,Classic Furniture 209,Home & Kitchen,Furniture,SELR000600,717.37,904.83,2023-10-20
PROD001296,Ultra Women's Clothing 619,Fashion,Women's Clothing,SELR000593,4221.73,5656.24,2025-03-13
PROD001297,Signature Women's Clothing 864,Fashion,Women's Clothing,SELR000391,4492.31,6972.04,2022-12-04
PROD001298,Trendy Kitchen Appliances 555,Home & Kitchen,Kitchen Appliances,SELR001158,3945.95,5122.43,2022-11-28
PROD001299,Superior Home Decor 142,Home & Kitchen,Home Decor,SELR000973,10476.26,14973.87,2024-10-24
PROD001300,Smart Fiction 926,Books,Fiction,SELR000533,599.56,748.11,2023-03-16
PROD001301,Premium Cookware 978,Home & Kitchen,Cookware,SELR000425,2259.56,2797.12,2023-07-14
PROD001302,Signature Fragrances 240,Beauty & Personal Care,Fragrances,SELR000032,2990.64,3752.25,2023-12-14
PROD001303,Deluxe Personal Care Essentials 658,Grocery,Personal Care Essentials,SELR000155,208.35,230.03,2023-05-26
PROD001304,Compact Toys 243,Toys & Baby Products,Toys,SELR000310,2280.59,3156.21,2024-01-11
PROD001305,Elite Kids Wear 817,Fashion,Kids Wear,SELR000984,1535.73,2036.62,2023-09-17
PROD001306,Premium Diapers 468,Toys & Baby Products,Diapers,SELR000560,344.18,421.12,2025-06-13
PROD001307,Elite Beverages 603,Grocery,Beverages,SELR000395,1381.57,1485.65,2023-11-26
PROD001308,Classic Cameras 227,Electronics,Cameras,SELR000175,56267.45,63035.76,2023-07-07
PROD001309,Trendy Footwear 607,Fashion,Footwear,SELR000887,3021.86,4536.17,2022-12-16
PROD001310,Superior Footwear 912,Fashion,Footwear,SELR000204,2766.83,4210.87,2023-12-24
PROD001311,Ultra Yoga Accessories 206,Sports & Fitness,Yoga Accessories,SELR000821,4657.35,6439.73,2023-01-27
PROD001312,Pro Grooming Tools 855,Beauty & Personal Care,Grooming Tools,SELR001054,277.27,424.37,2023-06-26
PROD001313,Essential Kitchen Appliances 108,Home & Kitchen,Kitchen Appliances,SELR000028,4184.29,5299.31,2023-02-06
PROD001314,Comfort Children's Book 203,Books,Children's Books,SELR000796,212.44,258.32,2023-11-24
PROD001315,Trendy Women's Clothing 734,Fashion,Women's Clothing,SELR000611,3197.96,5049.14,2023-09-16
PROD001316,Deluxe Cookware 959,Home & Kitchen,Cookware,SELR001108,1033.26,1424.19,2024-02-06
PROD001317,Deluxe Personal Care Essential 670,Grocery,Personal Care Essentials,SELR000450,30.2,33.21,2023-12-30
PROD001318,Deluxe Baby Gear 319,Toys & Baby Products,Baby Gear,SELR000916,2849.0,3526.5,2023-03-27
PROD001319,Everyday Academic 440,Books,Academic,SELR001058,239.09,267.82,2023-03-23
PROD001320,Ultra Women's Clothing 212,Fashion,Women's Clothing,SELR000428,267.29,361.13,2024-04-12
PROD001321,Elite Accessorie 862,Electronics,Accessories,SELR000168,1252.08,1487.65,2024-04-06
PROD001322,Trendy Kids Wear 216,Fashion,Kids Wear,SELR000025,3370.47,4481.46,2025-02-17
PROD001323,Classic Bedding 752,Home & Kitchen,Bedding,SELR000488,10563.86,14511.33,2025-10-04
PROD001324,Elite Bags 214,Fashion,Bags,SELR000924,407.33,570.84,2024-07-15
PROD001325,Signature Toy 563,Toys & Baby Products,Toys,SELR000236,296.35,414.1,2023-04-05
PROD001326,Superior Cycling 599,Sports & Fitness,Cycling,SELR000545,3893.75,4968.82,2022-12-04
PROD001327,Basic Home Decor 531,Home & Kitchen,Home Decor,SELR001065,374.75,471.73,2023-12-14
PROD001328,Everyday Footwear 700,Fashion,Footwear,SELR000389,1543.85,2055.84,2023-07-16
PROD001329,Essential Cookware 297,Home & Kitchen,Cookware,SELR000826,2697.98,3671.87,2024-08-15
