order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total
ORDR001752,CUST038891,2024-01-20,Delivered,,2024-01-22,2024-01-29,2024-01-27,Rohtak,Haryana,407.64
ORDR001753,CUST030176,2024-01-20,Returned,,2024-01-20,2024-01-26,2024-01-26,Surat,Gujarat,28824.67
ORDR001754,CUST019879,2024-01-20,Delivered,,2024-01-22,2024-01-29,2024-01-26,Kollam,Kerala,1229.19
ORDR001755,CUST032575,2024-01-20,Delivered,,2024-01-22,2024-01-26,2024-01-26,Rajkot,Gujarat,869.63
ORDR001756,CUST021859,2024-01-20,Delivered,,2024-01-22,2024-01-24,2024-01-24,Kochi,Kerala,25596.15
ORDR001757,CUST004748,2024-01-20,Returned,,2024-01-22,2024-01-28,2024-01-25,Lucknow,Uttar Pradesh,165.29
ORDR001758,CUST033623,2024-01-20,Delivered,,2024-01-21,2024-01-23,2024-01-24,Kolkata,West Bengal,164.4
ORDR001759,CUST012197,2024-01-20,Delivered,,2024-01-21,2024-01-27,2024-01-24,Hyderabad,Telangana,547.08
ORDR001760,CUST004244,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-24,Delhi,Delhi,6489.8
ORDR001761,CUST008185,2024-01-20,Delivered,,2024-01-21,2024-01-28,2024-01-24,Madurai,Tamil Nadu,7333.43
ORDR001762,CUST035537,2024-01-20,Delivered,,2024-01-20,2024-01-26,2024-01-27,Nellore,Andhra Pradesh,77195.19
ORDR001763,CUST005260,2024-01-20,Delivered,,2024-01-22,2024-01-28,2024-01-25,Gurugram,Haryana,25054.36
ORDR001764,CUST016026,2024-01-20,Delivered,,2024-01-22,2024-01-26,2024-01-24,Mumbai,Maharashtra,34809.44
ORDR001765,CUST034677,2024-01-20,Delivered,,2024-01-22,2024-01-26,2024-01-26,Udaipur,Rajasthan,1127.28
ORDR001766,CUST014712,2024-01-20,Delivered,,2024-01-21,2024-01-22,2024-01-25,Gwalior,Madhya Pradesh,138.89
ORDR001767,CUST020673,2024-01-20,Delivered,,2024-01-20,2024-01-25,2024-01-25,Delhi,Delhi,19629.98
ORDR001768,CUST012474,2024-01-20,Delivered,,2024-01-21,2024-01-27,2024-01-24,Nashik,Maharashtra,3950.18
ORDR001769,CUST020899,2024-01-20,Cancelled,Customer changed mind,,,,Bengaluru,Karnataka,9943.31
ORDR001770,CUST004804,2024-01-20,Delivered,,2024-01-21,2024-01-25,2024-01-26,Thrissur,Kerala,46877.69
ORDR001771,CUST001698,2024-01-20,Delivered,,2024-01-21,2024-01-26,2024-01-25,Panipat,Haryana,3463.03
ORDR001772,CUST037992,2024-01-20,Delivered,,2024-01-20,2024-01-26,2024-01-25,Pune,Maharashtra,48886.95
ORDR001773,CUST017160,2024-01-20,Delivered,,2024-01-21,2024-01-27,2024-01-25,Kota,Rajasthan,4604.84
ORDR001774,CUST007357,2024-01-20,Delivered,,2024-01-21,2024-02-01,2024-01-26,Aligarh,Uttar Pradesh,31581.0
ORDR001775,CUST022838,2024-01-20,Delivered,,2024-01-20,2024-01-26,2024-01-25,Kolkata,West Bengal,965.61
ORDR001776,CUST028208,2024-01-20,Pending,,,,2024-01-27,Aurangabad,Maharashtra,11992.04
ORDR001777,CUST008791,2024-01-20,Delivered,,2024-01-20,2024-01-24,2024-01-23,Bengaluru,Karnataka,2517.0
ORDR001778,CUST014775,2024-01-20,Cancelled,Product unavailable,,,,Delhi,Delhi,899.46
ORDR001779,CUST025979,2024-01-20,Delivered,,2024-01-22,2024-01-26,2024-01-25,Gurugram,Haryana,562.68
ORDR001780,CUST008377,2024-01-20,Delivered,,2024-01-22,2024-01-23,2024-01-24,Guwahati,Assam,10174.69
ORDR001781,CUST003163,2024-01-20,Delivered,,2024-01-20,2024-01-25,2024-01-25,Faridabad,Haryana,3397.42
ORDR001782,CUST039935,2024-01-20,Delivered,,2024-01-22,2024-01-28,2024-01-25,Kanpur,Uttar Pradesh,8126.33
ORDR001783,CUST024303,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-25,Delhi,Delhi,1306.35
ORDR001784,CUST037175,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-24,Madurai,Tamil Nadu,31643.43
ORDR001785,CUST022444,2024-01-20,Delivered,,2024-01-21,2024-01-28,2024-01-26,Kanpur,Uttar Pradesh,1899.17
ORDR001786,CUST001741,2024-01-20,Delivered,,2024-01-22,2024-01-24,2024-01-24,Vijayawada,Andhra Pradesh,981.07
ORDR001787,CUST005361,2024-01-20,Shipped,,2024-01-22,,2024-01-26,Ghaziabad,Uttar Pradesh,21092.44
ORDR001788,CUST013374,2024-01-20,Returned,,2024-01-20,2024-01-21,2024-01-23,Chennai,Tamil Nadu,4991.89
ORDR001789,CUST039074,2024-01-20,Delivered,,2024-01-22,2024-01-25,2024-01-24,Bhopal,Madhya Pradesh,233652.52
ORDR001790,CUST029236,2024-01-20,Delivered,,2024-01-21,2024-01-26,2024-01-25,Nellore,Andhra Pradesh,22135.89
ORDR001791,CUST032977,2024-01-20,Delivered,,2024-01-20,2024-01-25,2024-01-25,Hyderabad,Telangana,1614.8
ORDR001792,CUST038394,2024-01-20,Delivered,,2024-01-20,2024-01-25,2024-01-25,Surat,Gujarat,115.21
ORDR001793,CUST038791,2024-01-20,Delivered,,2024-01-21,2024-01-26,2024-01-24,Chennai,Tamil Nadu,2279.55
ORDR001794,CUST035215,2024-01-20,Delivered,,2024-01-21,2024-01-28,2024-01-26,Agra,Uttar Pradesh,327.41
ORDR001795,CUST031831,2024-01-20,Delivered,,2024-01-20,2024-01-25,2024-01-24,Guwahati,Assam,274929.01
ORDR001796,CUST020881,2024-01-20,Delivered,,2024-01-21,2024-01-27,2024-01-24,Ahmedabad,Gujarat,2370.61
ORDR001797,CUST021621,2024-01-20,Delivered,,2024-01-22,2024-01-29,2024-01-25,Moradabad,Uttar Pradesh,796.41
ORDR001798,CUST000300,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-25,Ludhiana,Punjab,1630.98
ORDR001799,CUST019077,2024-01-20,Delivered,,2024-01-22,2024-01-28,2024-01-26,Lucknow,Uttar Pradesh,1135.61
ORDR001800,CUST016791,2024-01-20,Delivered,,2024-01-21,2024-01-25,2024-01-25,Agra,Uttar Pradesh,13818.98
ORDR001801,CUST013859,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-24,Bengaluru,Karnataka,332.94
ORDR001802,CUST024914,2024-01-20,Returned,,2024-01-22,2024-01-27,2024-01-24,Vadodara,Gujarat,1531.0
ORDR001803,CUST012949,2024-01-20,Delivered,,2024-01-20,2024-01-25,2024-01-25,Visakhapatnam,Andhra Pradesh,9437.22
ORDR001804,CUST005337,2024-01-20,Cancelled,Customer changed mind,,,,Kochi,Kerala,1715.87
ORDR001805,CUST031845,2024-01-20,Delivered,,2024-01-21,2024-01-24,2024-01-24,Delhi,Delhi,2841.89
ORDR001806,CUST018164,2024-01-20,Delivered,,2024-01-22,2024-01-28,2024-01-26,Vadodara,Gujarat,958.35
ORDR001807,CUST006354,2024-01-20,Delivered,,2024-01-21,2024-01-24,2024-01-26,Vadodara,Gujarat,3788.16
ORDR001808,CUST025653,2024-01-20,Delivered,,2024-01-20,2024-01-24,2024-01-24,Surat,Gujarat,1147.17
ORDR001809,CUST026416,2024-01-20,Delivered,,2024-01-21,2024-01-24,2024-01-25,Bhopal,Madhya Pradesh,145.24
ORDR001810,CUST030497,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-26,Bhopal,Madhya Pradesh,15070.42
ORDR001811,CUST039864,2024-01-20,Cancelled,Customer changed mind,,,,Ahmedabad,Gujarat,14037.88
ORDR001812,CUST033263,2024-01-20,Pending,,,,2024-01-26,Lucknow,Uttar Pradesh,2193.78
ORDR001813,CUST001443,2024-01-20,Cancelled,Address issue,,,,Bhopal,Madhya Pradesh,7245.13
ORDR001814,CUST009308,2024-01-20,Delivered,,2024-01-22,2024-02-02,2024-01-26,Vadodara,Gujarat,14912.21
ORDR001815,CUST006617,2024-01-20,Cancelled,Delayed processing,,,,Mumbai,Maharashtra,560.09
ORDR001816,CUST022423,2024-01-20,Delivered,,2024-01-21,2024-01-27,2024-01-25,Vijayawada,Andhra Pradesh,37985.68
ORDR001817,CUST033193,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-23,Pune,Maharashtra,39972.28
ORDR001818,CUST010843,2024-01-20,Delivered,,2024-01-20,2024-01-23,2024-01-24,Mumbai,Maharashtra,429.66
ORDR001819,CUST015145,2024-01-20,Delivered,,2024-01-22,2024-02-02,2024-01-25,Visakhapatnam,Andhra Pradesh,19064.01
ORDR001820,CUST030808,2024-01-20,Delivered,,2024-01-22,2024-01-25,2024-01-23,Gurugram,Haryana,1875.87
ORDR001821,CUST012224,2024-01-20,Returned,,2024-01-22,2024-01-25,2024-01-23,Hyderabad,Telangana,1664.0
ORDR001822,CUST009459,2024-01-20,Delivered,,2024-01-22,2024-01-29,2024-01-23,Mumbai,Maharashtra,350.63
ORDR001823,CUST035500,2024-01-20,Returned,,2024-01-22,2024-01-27,2024-01-25,Jaipur,Rajasthan,9905.84
ORDR001824,CUST026918,2024-01-20,Delivered,,2024-01-22,2024-01-27,2024-01-26,Shimla,Himachal Pradesh,6042.89
ORDR001825,CUST017409,2024-01-20,Delivered,,2024-01-22,2024-01-29,2024-01-26,Varanasi,Uttar Pradesh,58937.83
ORDR001826,CUST009403,2024-01-20,Delivered,,2024-01-21,2024-01-28,2024-01-27,Guntur,Andhra Pradesh,604.97
ORDR001827,CUST019744,2024-01-20,Delivered,,2024-01-20,2024-01-30,2024-01-28,Aurangabad,Maharashtra,3728.46
ORDR001828,CUST000279,2024-01-20,Delivered,,2024-01-22,2024-01-25,2024-01-25,Udaipur,Rajasthan,12089.85
ORDR001829,CUST021454,2024-01-20,Delivered,,2024-01-22,2024-01-28,2024-01-26,Jamshedpur,Jharkhand,1053.51
ORDR001830,CUST027801,2024-01-20,Delivered,,2024-01-21,2024-01-26,2024-01-26,Jaipur,Rajasthan,8578.85
ORDR001831,CUST008059,2024-01-20,Delivered,,2024-01-21,2024-01-27,2024-01-24,Delhi,Delhi,318.71
ORDR001832,CUST020913,2024-01-20,Delivered,,2024-01-22,2024-01-24,2024-01-26,Kanpur,Uttar Pradesh,7592.6
ORDR001833,CUST014131,2024-01-21,Delivered,,2024-01-21,2024-01-28,2024-01-28,Jabalpur,Madhya Pradesh,179.65
ORDR001834,CUST002094,2024-01-21,Delivered,,2024-01-22,2024-01-27,2024-01-26,Ahmedabad,Gujarat,14329.04
ORDR001835,CUST013742,2024-01-21,Delivered,,2024-01-21,2024-01-28,2024-01-25,Noida,Uttar Pradesh,1203.02
ORDR001836,CUST002556,2024-01-21,Delivered,,2024-01-22,2024-01-27,2024-01-24,Pune,Maharashtra,587.98
ORDR001837,CUST000687,2024-01-21,Cancelled,Customer changed mind,,,,Visakhapatnam,Andhra Pradesh,133.88
ORDR001838,CUST032690,2024-01-21,Shipped,,2024-01-21,,2024-01-27,Vijayawada,Andhra Pradesh,6352.06
ORDR001839,CUST027695,2024-01-21,Delivered,,2024-01-22,2024-01-25,2024-01-25,Thiruvananthapuram,Kerala,8924.44
ORDR001840,CUST001298,2024-01-21,Cancelled,Payment issue,,,,Kanpur,Uttar Pradesh,1151.43
ORDR001841,CUST008974,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-25,Kanpur,Uttar Pradesh,4051.4
ORDR001842,CUST039093,2024-01-21,Returned,,2024-01-22,2024-01-26,2024-01-25,Gurugram,Haryana,992.11
ORDR001843,CUST000382,2024-01-21,Delivered,,2024-01-22,2024-01-23,2024-01-25,Mumbai,Maharashtra,1495.02
ORDR001844,CUST005698,2024-01-21,Delivered,,2024-01-22,2024-01-28,2024-01-25,Jaipur,Rajasthan,17923.54
ORDR001845,CUST011325,2024-01-21,Delivered,,2024-01-22,2024-01-27,2024-01-25,Ahmedabad,Gujarat,12190.96
ORDR001846,CUST000977,2024-01-21,Delivered,,2024-01-23,2024-01-27,2024-01-25,Delhi,Delhi,247.09
ORDR001847,CUST018174,2024-01-21,Delivered,,2024-01-23,2024-01-24,2024-01-25,Bengaluru,Karnataka,14962.28
ORDR001848,CUST000974,2024-01-21,Delivered,,2024-01-23,2024-01-29,2024-01-26,Chennai,Tamil Nadu,2482.22
ORDR001849,CUST032577,2024-01-21,Returned,,2024-01-22,2024-01-28,2024-01-24,Noida,Uttar Pradesh,174.03
ORDR001850,CUST007173,2024-01-21,Delivered,,2024-01-21,2024-01-22,2024-01-26,Delhi,Delhi,5044.78
ORDR001851,CUST000276,2024-01-21,Delivered,,2024-01-23,2024-01-29,2024-01-26,Mumbai,Maharashtra,9704.82
ORDR001852,CUST026248,2024-01-21,Delivered,,2024-01-22,2024-01-24,2024-01-25,Pune,Maharashtra,12108.63
ORDR001853,CUST000699,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-27,Dehradun,Uttarakhand,49646.16
ORDR001854,CUST021282,2024-01-21,Delivered,,2024-01-22,2024-01-23,2024-01-25,Hyderabad,Telangana,4218.53
ORDR001855,CUST039864,2024-01-21,Delivered,,2024-01-22,2024-01-26,2024-01-26,Jabalpur,Madhya Pradesh,653.32
ORDR001856,CUST022511,2024-01-21,Delivered,,2024-01-21,2024-01-29,2024-01-27,Surat,Gujarat,3988.75
ORDR001857,CUST007370,2024-01-21,Delivered,,2024-01-23,2024-01-30,2024-01-26,Surat,Gujarat,919.87
ORDR001858,CUST010394,2024-01-21,Delivered,,2024-01-21,2024-01-28,2024-01-29,Dimapur,Nagaland,234.93
ORDR001859,CUST037005,2024-01-21,Delivered,,2024-01-22,2024-01-30,2024-01-27,Vadodara,Gujarat,8510.24
ORDR001860,CUST000833,2024-01-21,Delivered,,2024-01-22,2024-01-31,2024-01-26,Bareilly,Uttar Pradesh,4238.9
ORDR001861,CUST020336,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-25,Amritsar,Punjab,1405.25
ORDR001862,CUST009260,2024-01-21,Delivered,,2024-01-23,2024-01-30,2024-01-29,Jammu,Jammu and Kashmir,4277.74
ORDR001863,CUST007293,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-26,Hyderabad,Telangana,5164.05
ORDR001864,CUST026324,2024-01-21,Delivered,,2024-01-23,2024-01-26,2024-01-25,Mumbai,Maharashtra,14133.15
ORDR001865,CUST037283,2024-01-21,Delivered,,2024-01-22,2024-01-30,2024-01-26,Ahmedabad,Gujarat,1962.03
ORDR001866,CUST004727,2024-01-21,Delivered,,2024-01-23,2024-01-26,2024-01-26,Delhi,Delhi,6181.67
ORDR001867,CUST010254,2024-01-21,Returned,,2024-01-23,2024-01-26,2024-01-27,Madurai,Tamil Nadu,336.02
ORDR001868,CUST039438,2024-01-21,Cancelled,Payment issue,,,,Jabalpur,Madhya Pradesh,309.33
ORDR001869,CUST032765,2024-01-21,Delivered,,2024-01-21,2024-01-24,2024-01-26,Dehradun,Uttarakhand,9490.32
ORDR001870,CUST021309,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-26,Surat,Gujarat,44972.07
ORDR001871,CUST002317,2024-01-21,Delivered,,2024-01-22,2024-01-23,2024-01-24,Mumbai,Maharashtra,10689.5
ORDR001872,CUST034014,2024-01-21,Delivered,,2024-01-22,2024-01-24,2024-01-26,Chennai,Tamil Nadu,2359.12
ORDR001873,CUST018262,2024-01-21,Cancelled,Customer changed mind,,,,Shimla,Himachal Pradesh,770.75
ORDR001874,CUST013243,2024-01-21,Delivered,,2024-01-21,2024-01-27,2024-01-27,Bhubaneswar,Odisha,40019.07
ORDR001875,CUST014672,2024-01-21,Delivered,,2024-01-23,2024-01-27,2024-01-26,Chennai,Tamil Nadu,3373.47
ORDR001876,CUST014651,2024-01-21,Delivered,,2024-01-23,2024-01-27,2024-01-25,Dehradun,Uttarakhand,2359.68
ORDR001877,CUST010848,2024-01-21,Delivered,,2024-01-21,2024-01-28,2024-01-26,Bhopal,Madhya Pradesh,175.69
ORDR001878,CUST006098,2024-01-21,Delivered,,2024-01-23,2024-01-29,2024-01-27,Surat,Gujarat,8250.12
ORDR001879,CUST026815,2024-01-21,Delivered,,2024-01-21,2024-01-24,2024-01-25,Surat,Gujarat,25481.46
ORDR001880,CUST005403,2024-01-21,Delivered,,2024-01-21,2024-01-25,2024-01-28,Jammu,Jammu and Kashmir,465.87
ORDR001881,CUST011875,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-27,Chandigarh,Chandigarh,362.24
ORDR001882,CUST008888,2024-01-21,Delivered,,2024-01-22,2024-01-28,2024-01-26,Faridabad,Haryana,4892.38
ORDR001883,CUST017767,2024-01-21,Delivered,,2024-01-22,2024-01-25,2024-01-24,Delhi,Delhi,8884.7
ORDR001884,CUST036857,2024-01-21,Delivered,,2024-01-21,2024-02-03,2024-01-27,Lucknow,Uttar Pradesh,286815.18
ORDR001885,CUST039170,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-25,Hyderabad,Telangana,243.16
ORDR001886,CUST008408,2024-01-21,Delivered,,2024-01-22,2024-01-25,2024-01-24,Hyderabad,Telangana,15466.34
ORDR001887,CUST028253,2024-01-21,Delivered,,2024-01-22,2024-01-26,2024-01-27,Bareilly,Uttar Pradesh,36293.29
ORDR001888,CUST003399,2024-01-21,Delivered,,2024-01-21,2024-01-25,2024-01-25,Vadodara,Gujarat,381.84
ORDR001889,CUST004779,2024-01-21,Cancelled,Product unavailable,,,,Delhi,Delhi,3389.9
ORDR001890,CUST010638,2024-01-21,Delivered,,2024-01-23,2024-01-29,2024-01-26,Chennai,Tamil Nadu,362.7
ORDR001891,CUST033131,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-26,Chennai,Tamil Nadu,1726.7
ORDR001892,CUST028936,2024-01-21,Delivered,,2024-01-22,2024-01-24,2024-01-25,Chandigarh,Chandigarh,2802.17
ORDR001893,CUST008792,2024-01-21,Delivered,,2024-01-22,2024-01-27,2024-01-27,Udaipur,Rajasthan,4922.13
ORDR001894,CUST013253,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-25,Varanasi,Uttar Pradesh,43000.66
ORDR001895,CUST008456,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-26,Vadodara,Gujarat,7690.84
ORDR001896,CUST032844,2024-01-21,Cancelled,Pricing issue,,,,Chennai,Tamil Nadu,1896.76
ORDR001897,CUST026120,2024-01-21,Delivered,,2024-01-23,2024-01-27,2024-01-25,Mumbai,Maharashtra,603.66
ORDR001898,CUST032466,2024-01-21,Delivered,,2024-01-23,2024-02-01,2024-01-27,Rohtak,Haryana,18421.61
ORDR001899,CUST013332,2024-01-21,Delivered,,2024-01-21,2024-01-23,2024-01-24,Hyderabad,Telangana,18047.15
ORDR001900,CUST012340,2024-01-21,Cancelled,Payment issue,,,,Ahmedabad,Gujarat,19414.12
ORDR001901,CUST034446,2024-01-21,Delivered,,2024-01-22,2024-01-26,2024-01-27,Aurangabad,Maharashtra,9015.83
ORDR001902,CUST021948,2024-01-21,Delivered,,2024-01-22,2024-01-31,2024-01-24,Noida,Uttar Pradesh,57439.05
ORDR001903,CUST019631,2024-01-21,Delivered,,2024-01-22,2024-01-23,2024-01-24,Mumbai,Maharashtra,60835.57
ORDR001904,CUST012496,2024-01-21,Pending,,,,2024-01-25,Kanpur,Uttar Pradesh,3140.35
ORDR001905,CUST024469,2024-01-21,Delivered,,2024-01-23,2024-01-30,2024-01-27,Coimbatore,Tamil Nadu,2392.62
ORDR001906,CUST027256,2024-01-21,Delivered,,2024-01-21,2024-01-25,2024-01-25,Hyderabad,Telangana,18624.88
ORDR001907,CUST034356,2024-01-21,Delivered,,2024-01-21,2024-01-25,2024-01-27,Salem,Tamil Nadu,6477.99
ORDR001908,CUST015302,2024-01-21,Delivered,,2024-01-21,2024-01-24,2024-01-24,Delhi,Delhi,3715.55
ORDR001909,CUST011897,2024-01-21,Cancelled,Delayed processing,,,,Kochi,Kerala,797.78
ORDR001910,CUST005371,2024-01-21,Delivered,,2024-01-21,2024-01-28,2024-01-28,Ranchi,Jharkhand,1467.13
ORDR001911,CUST018795,2024-01-21,Delivered,,2024-01-21,2024-01-30,2024-01-24,Hyderabad,Telangana,2421.27
ORDR001912,CUST022095,2024-01-21,Delivered,,2024-01-22,2024-01-26,2024-01-25,Kolkata,West Bengal,472.01
ORDR001913,CUST003783,2024-01-21,Delivered,,2024-01-23,2024-01-25,2024-01-24,Mumbai,Maharashtra,222.72
ORDR001914,CUST018391,2024-01-21,Delivered,,2024-01-21,2024-01-27,2024-01-26,Rajkot,Gujarat,14889.89
ORDR001915,CUST008202,2024-01-21,Returned,,2024-01-22,2024-01-28,2024-01-25,Surat,Gujarat,1712.75
ORDR001916,CUST018253,2024-01-21,Delivered,,2024-01-21,2024-01-23,2024-01-24,Mumbai,Maharashtra,1769.77
ORDR001917,CUST008517,2024-01-21,Cancelled,Payment issue,,,,Salem,Tamil Nadu,567.38
ORDR001918,CUST006874,2024-01-21,Cancelled,Customer changed mind,,,,Kanpur,Uttar Pradesh,1708.55
ORDR001919,CUST028308,2024-01-21,Cancelled,Customer changed mind,,,,Bengaluru,Karnataka,981.04
ORDR001920,CUST010299,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-24,Delhi,Delhi,481.84
ORDR001921,CUST016140,2024-01-21,Delivered,,2024-01-23,2024-01-27,2024-01-25,Chennai,Tamil Nadu,9600.75
ORDR001922,CUST006897,2024-01-21,Delivered,,2024-01-21,2024-01-23,2024-01-25,Delhi,Delhi,3730.19
ORDR001923,CUST006923,2024-01-21,Delivered,,2024-01-21,2024-01-30,2024-01-25,Mumbai,Maharashtra,2855.4
ORDR001924,CUST009348,2024-01-21,Delivered,,2024-01-21,2024-01-24,2024-01-25,Kolkata,West Bengal,42.26
ORDR001925,CUST032926,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-25,Delhi,Delhi,222.7
ORDR001926,CUST030627,2024-01-21,Cancelled,Delayed processing,,,,Gurugram,Haryana,54.01
ORDR001927,CUST031100,2024-01-21,Delivered,,2024-01-23,2024-01-26,2024-01-24,Delhi,Delhi,140.66
ORDR001928,CUST002046,2024-01-21,Delivered,,2024-01-23,2024-01-25,2024-01-25,Guwahati,Assam,928.06
ORDR001929,CUST000861,2024-01-21,Delivered,,2024-01-21,2024-02-02,2024-01-26,Dehradun,Uttarakhand,23509.25
ORDR001930,CUST018735,2024-01-21,Delivered,,2024-01-23,2024-01-30,2024-01-27,Solapur,Maharashtra,1063.71
ORDR001931,CUST023108,2024-01-21,Delivered,,2024-01-22,2024-01-29,2024-01-28,Shimla,Himachal Pradesh,137.75
ORDR001932,CUST032303,2024-01-21,Cancelled,Payment issue,,,,Faridabad,Haryana,287.76
ORDR001933,CUST011794,2024-01-21,Delivered,,2024-01-22,2024-01-26,2024-01-27,Chandigarh,Chandigarh,26472.88
ORDR001934,CUST036359,2024-01-21,Delivered,,2024-01-22,2024-01-31,2024-01-25,Thiruvananthapuram,Kerala,17019.33
ORDR001935,CUST002805,2024-01-21,Cancelled,Delayed processing,,,,Ghaziabad,Uttar Pradesh,1183.38
ORDR001936,CUST008936,2024-01-21,Returned,,2024-01-23,2024-01-28,2024-01-26,Ahmedabad,Gujarat,328.1
ORDR001937,CUST006814,2024-01-21,Delivered,,2024-01-21,2024-01-26,2024-01-28,Panaji,Goa,30980.19
ORDR001938,CUST006874,2024-01-21,Delivered,,2024-01-23,2024-01-28,2024-01-27,Kanpur,Uttar Pradesh,10736.9
ORDR001939,CUST030334,2024-01-21,Returned,,2024-01-21,2024-01-26,2024-01-26,Ajmer,Rajasthan,25334.61
ORDR001940,CUST004174,2024-01-21,Delivered,,2024-01-22,2024-01-27,2024-01-27,Jaipur,Rajasthan,783.21
ORDR001941,CUST016913,2024-01-21,Delivered,,2024-01-23,2024-01-27,2024-01-24,Bengaluru,Karnataka,21227.03
ORDR001942,CUST016548,2024-01-21,Delivered,,2024-01-22,2024-01-29,2024-01-26,Ludhiana,Punjab,752.28
ORDR001943,CUST019094,2024-01-21,Pending,,,,2024-01-26,Ahmedabad,Gujarat,375.33
ORDR001944,CUST021787,2024-01-21,Delivered,,2024-01-21,2024-01-25,2024-01-24,Mumbai,Maharashtra,14032.5
ORDR001945,CUST034518,2024-01-21,Delivered,,2024-01-23,2024-01-30,2024-01-27,Kochi,Kerala,853.44
ORDR001946,CUST024786,2024-01-21,Delivered,,2024-01-21,2024-01-22,2024-01-24,Ahmedabad,Gujarat,265.01
ORDR001947,CUST035032,2024-01-21,Delivered,,2024-01-22,2024-01-28,2024-01-27,Udaipur,Rajasthan,1106.33
ORDR001948,CUST031693,2024-01-21,Delivered,,2024-01-22,2024-01-27,2024-01-27,Rajkot,Gujarat,962.82
ORDR001949,CUST012283,2024-01-21,Cancelled,Delayed processing,,,,Faridabad,Haryana,3851.83
ORDR001950,CUST008753,2024-01-21,Delivered,,2024-01-21,2024-02-03,2024-01-26,Bhubaneswar,Odisha,7567.39
ORDR001951,CUST017813,2024-01-21,Returned,,2024-01-23,2024-01-29,2024-01-26,Jaipur,Rajasthan,4563.15
ORDR001952,CUST008353,2024-01-21,Pending,,,,2024-01-24,Chennai,Tamil Nadu,7936.33
ORDR001953,CUST002891,2024-01-22,Delivered,,2024-01-23,2024-01-26,2024-01-26,Mumbai,Maharashtra,3063.94
ORDR001954,CUST008411,2024-01-22,Delivered,,2024-01-22,2024-01-23,2024-01-25,Delhi,Delhi,11239.25
ORDR001955,CUST007675,2024-01-22,Delivered,,2024-01-24,2024-01-28,2024-01-26,Delhi,Delhi,446.46
ORDR001956,CUST026592,2024-01-22,Delivered,,2024-01-23,2024-01-29,2024-01-28,Indore,Madhya Pradesh,485.39
ORDR001957,CUST019252,2024-01-22,Delivered,,2024-01-24,2024-01-29,2024-01-25,Pune,Maharashtra,511.53
ORDR001958,CUST009432,2024-01-22,Delivered,,2024-01-22,2024-01-24,2024-01-25,Bengaluru,Karnataka,3870.62
ORDR001959,CUST003707,2024-01-22,Delivered,,2024-01-24,2024-01-29,2024-01-26,Gurugram,Haryana,17820.62
ORDR001960,CUST030794,2024-01-22,Delivered,,2024-01-24,2024-02-01,2024-01-27,Bengaluru,Karnataka,4311.09
ORDR001961,CUST022621,2024-01-22,Delivered,,2024-01-22,2024-01-25,2024-01-27,Delhi,Delhi,826.74
ORDR001962,CUST021456,2024-01-22,Delivered,,2024-01-24,2024-01-26,2024-01-27,Delhi,Delhi,280.42
ORDR001963,CUST013076,2024-01-22,Delivered,,2024-01-23,2024-01-25,2024-01-25,Bengaluru,Karnataka,148.7
ORDR001964,CUST039129,2024-01-22,Delivered,,2024-01-23,2024-01-28,2024-01-29,Kota,Rajasthan,907.04
ORDR001965,CUST039185,2024-01-22,Delivered,,2024-01-23,2024-01-26,2024-01-27,Mumbai,Maharashtra,6029.23
ORDR001966,CUST037775,2024-01-22,Cancelled,Address issue,,,,Nashik,Maharashtra,36827.36
ORDR001967,CUST001156,2024-01-22,Delivered,,2024-01-22,2024-01-24,2024-01-26,Noida,Uttar Pradesh,3773.24
ORDR001968,CUST013227,2024-01-22,Delivered,,2024-01-23,2024-01-28,2024-01-27,Bengaluru,Karnataka,3317.15
ORDR001969,CUST002908,2024-01-22,Delivered,,2024-01-22,2024-01-29,2024-01-28,Kanpur,Uttar Pradesh,7395.14
ORDR001970,CUST018594,2024-01-22,Returned,,2024-01-22,2024-01-25,2024-01-26,Hyderabad,Telangana,1926.08
