return_id,order_id,order_item_id,return_date,return_reason,return_status,refund_amount
RTRN002248,ORDR034497,,2024-11-17,Product not as described,Rejected,8520.99
RTRN002249,ORDR034502,,2024-11-18,Wrong product,Refunded,945.64
RTRN002250,ORDR034538,,2024-11-23,Late delivery,Refunded,14550.82
RTRN002251,ORDR034539,,2024-11-20,Product not as described,Refunded,3042.68
RTRN002252,ORDR034540,,2024-11-17,Damaged product,Refunded,8475.34
RTRN002253,ORDR034599,,2024-11-24,Wrong product,Refunded,212.4
RTRN002254,ORDR034614,,2024-11-20,Size issue,Refunded,3382.97
RTRN002255,ORDR034620,,2024-11-18,Quality issue,Refunded,8635.76
RTRN002256,ORDR034626,,2024-11-14,Product not as described,Refunded,20453.65
RTRN002257,ORDR034634,,2024-11-20,Quality issue,Rejected,8144.13
RTRN002258,ORDR034656,,2024-11-12,Wrong product,Refunded,319.23
RTRN002259,ORDR034677,,2024-11-12,Customer changed mind,Refunded,8560.01
RTRN002260,ORDR034685,,2024-11-20,Customer changed mind,Refunded,2210.37
RTRN002261,ORDR034686,,2024-11-17,Product not as described,Refunded,409.49
RTRN002262,ORDR034694,,2024-11-16,Quality issue,Refunded,32126.52
RTRN002263,ORDR034712,,2024-11-25,Quality issue,Refunded,791.34
RTRN002264,ORDR034760,,2024-11-13,Quality issue,Refunded,13235.22
RTRN002265,ORDR034776,,2024-11-12,Wrong product,Refunded,12662.48
RTRN002266,ORDR034790,,2024-11-15,Size issue,Refunded,1861.77
RTRN002267,ORDR034799,,2024-11-13,Product not as described,Refunded,1614.53
RTRN002268,ORDR034804,,2024-11-18,Customer changed mind,Refunded,887.98
RTRN002269,ORDR034814,,2024-11-20,Product not as described,Refunded,22216.15
RTRN002270,ORDR034847,,2024-11-23,Quality issue,Refunded,2122.94
RTRN002271,ORDR034862,,2024-11-16,Size issue,Refunded,474.05
RTRN002272,ORDR034872,,2024-11-16,Quality issue,Refunded,756.17
RTRN002273,ORDR034882,,2024-11-27,Wrong product,Refunded,4806.58
RTRN002274,ORDR034883,,2024-11-20,Customer changed mind,Refunded,3280.08
RTRN002275,ORDR034897,,2024-11-19,Damaged product,Refunded,8265.16
RTRN002276,ORDR034898,,2024-11-23,Size issue,Rejected,3536.04
RTRN002277,ORDR034957,,2024-11-19,Customer changed mind,Refunded,10954.47
RTRN002278,ORDR035005,,2024-11-14,Customer changed mind,Rejected,10110.01
RTRN002279,ORDR035023,,2024-11-20,Damaged product,Refunded,367.55
RTRN002280,ORDR035030,,2024-11-19,Customer changed mind,Refunded,8959.1
RTRN002281,ORDR035044,,2024-11-20,Customer changed mind,Refunded,5844.2
RTRN002282,ORDR035064,,2024-11-22,Size issue,Rejected,5793.39
RTRN002283,ORDR035065,,2024-11-19,Quality issue,Rejected,1307.21
RTRN002284,ORDR035101,,2024-11-19,Size issue,Refunded,1722.98
RTRN002285,ORDR035130,,2024-11-25,Size issue,Refunded,1812.99
RTRN002286,ORDR035155,,2024-11-18,Customer changed mind,Rejected,11975.53
RTRN002287,ORDR035196,,2024-11-17,Size issue,Refunded,242.97
RTRN002288,ORDR035198,,2024-11-23,Quality issue,Refunded,1184.59
RTRN002289,ORDR035201,,2024-11-25,Size issue,Rejected,3821.04
RTRN002290,ORDR035203,,2024-11-23,Customer changed mind,Rejected,9866.67
RTRN002291,ORDR035204,,2024-11-21,Size issue,Refunded,8916.12
RTRN002292,ORDR035215,,2024-11-20,Customer changed mind,Refunded,7835.98
RTRN002293,ORDR035222,,2024-11-12,Product not as described,Refunded,6675.52
RTRN002294,ORDR035226,,2024-11-23,Wrong product,Rejected,846.83
RTRN002295,ORDR035229,,2024-11-18,Quality issue,Refunded,6970.79
RTRN002296,ORDR035260,,2024-11-25,Size issue,Refunded,5073.1
RTRN002297,ORDR035273,,2024-11-27,Size issue,Refunded,6549.69
RTRN002298,ORDR035284,,2024-11-20,Quality issue,Refunded,7310.89
RTRN002299,ORDR035286,,2024-11-16,Customer changed mind,Refunded,399.86
RTRN002300,ORDR035288,,2024-11-23,Customer changed mind,Refunded,17723.0
RTRN002301,ORDR035291,,2024-11-23,Product not as described,Refunded,1617.5
RTRN002302,ORDR035293,,2024-11-15,Customer changed mind,Refunded,4759.25
RTRN002303,ORDR035321,,2024-11-15,Product not as described,Refunded,454.84
RTRN002304,ORDR035327,,2024-12-04,Damaged product,Refunded,288.86
RTRN002305,ORDR035335,,2024-11-15,Product not as described,Refunded,3424.01
RTRN002306,ORDR035370,,2024-11-19,Damaged product,Rejected,165.89
RTRN002307,ORDR035383,,2024-11-17,Damaged product,Rejected,41993.82
RTRN002308,ORDR035418,,2024-11-18,Customer changed mind,Refunded,710.29
RTRN002309,ORDR035427,,2024-12-01,Quality issue,Refunded,2058.83
RTRN002310,ORDR035437,,2024-11-15,Damaged product,Refunded,2937.48
RTRN002311,ORDR035447,,2024-11-18,Late delivery,Refunded,265.53
RTRN002312,ORDR035450,,2024-11-24,Product not as described,Rejected,2654.27
RTRN002313,ORDR035452,,2024-11-23,Product not as described,Rejected,5464.75
RTRN002314,ORDR035456,,2024-11-22,Wrong product,Refunded,103.28
RTRN002315,ORDR035461,,2024-11-24,Quality issue,Refunded,3870.93
RTRN002316,ORDR035467,,2024-11-18,Customer changed mind,Refunded,4163.26
RTRN002317,ORDR035479,,2024-11-18,Product not as described,Refunded,4893.01
RTRN002318,ORDR035485,,2024-11-17,Damaged product,Refunded,811.29
RTRN002319,ORDR035493,,2024-11-17,Product not as described,Rejected,12881.5
RTRN002320,ORDR035511,,2024-11-25,Wrong product,Refunded,38639.49
RTRN002321,ORDR035514,,2024-11-21,Product not as described,Refunded,571.94
RTRN002322,ORDR035516,,2024-11-24,Customer changed mind,Rejected,3540.99
RTRN002323,ORDR035518,,2024-11-16,Customer changed mind,Refunded,10099.64
RTRN002324,ORDR035531,,2024-11-23,Wrong product,Refunded,1230.17
RTRN002325,ORDR035534,,2024-11-22,Customer changed mind,Rejected,12113.7
RTRN002326,ORDR035564,,2024-11-15,Customer changed mind,Refunded,242.35
RTRN002327,ORDR035573,,2024-11-20,Size issue,Rejected,398.77
RTRN002328,ORDR035574,,2024-11-21,Wrong product,Refunded,14131.9
RTRN002329,ORDR035600,,2024-11-25,Product not as described,Refunded,755.02
RTRN002330,ORDR035633,,2024-11-24,Product not as described,Refunded,21896.83
RTRN002331,ORDR035637,,2024-11-25,Customer changed mind,Rejected,752.17
RTRN002332,ORDR035673,,2024-11-25,Size issue,Refunded,3247.96
RTRN002333,ORDR035690,,2024-11-18,Customer changed mind,Refunded,3438.27
RTRN002334,ORDR035696,,2024-11-18,Quality issue,Rejected,80320.91
RTRN002335,ORDR035701,,2024-11-29,Quality issue,Rejected,30098.35
RTRN002336,ORDR035736,,2024-11-27,Wrong product,Refunded,845.45
RTRN002337,ORDR035741,,2024-11-24,Damaged product,Refunded,182.87
RTRN002338,ORDR035747,,2024-11-28,Damaged product,Rejected,14014.16
RTRN002339,ORDR035756,,2024-12-01,Quality issue,Rejected,303.23
RTRN002340,ORDR035772,,2024-12-01,Late delivery,Rejected,429.1
RTRN002341,ORDR035778,,2024-11-20,Size issue,Rejected,4700.97
RTRN002342,ORDR035793,,2024-11-19,Damaged product,Refunded,9866.26
RTRN002343,ORDR035811,,2024-12-01,Wrong product,Rejected,3037.36
RTRN002344,ORDR035850,,2024-11-24,Product not as described,Refunded,296.52
RTRN002345,ORDR035871,,2024-11-17,Quality issue,Refunded,223.57
RTRN002346,ORDR035874,,2024-11-27,Quality issue,Refunded,1252.86
RTRN002347,ORDR035896,,2024-11-23,Customer changed mind,Refunded,672.39
RTRN002348,ORDR035897,,2024-11-22,Damaged product,Refunded,912.79
RTRN002349,ORDR035899,,2024-11-23,Size issue,Rejected,1872.34
RTRN002350,ORDR035902,,2024-11-24,Customer changed mind,Refunded,3514.54
RTRN002351,ORDR035906,,2024-11-19,Size issue,Refunded,3281.37
RTRN002352,ORDR035953,,2024-11-25,Size issue,Refunded,3265.37
RTRN002353,ORDR035958,,2024-11-27,Wrong product,Refunded,72449.69
RTRN002354,ORDR035968,,2024-11-25,Wrong product,Refunded,3825.11
RTRN002355,ORDR035969,,2024-11-21,Damaged product,Refunded,56715.34
RTRN002356,ORDR035984,,2024-11-21,Wrong product,Refunded,822.31
RTRN002357,ORDR035986,,2024-11-24,Product not as described,Refunded,7915.78
RTRN002358,ORDR035990,,2024-12-01,Product not as described,Rejected,449.82
RTRN002359,ORDR035995,,2024-12-02,Customer changed mind,Refunded,560.78
RTRN002360,ORDR036001,,2024-11-24,Product not as described,Rejected,7749.98
RTRN002361,ORDR036019,,2024-11-29,Damaged product,Refunded,331.94
RTRN002362,ORDR036053,,2024-11-19,Quality issue,Rejected,8469.73
RTRN002363,ORDR036091,,2024-12-07,Damaged product,Refunded,8188.31
RTRN002364,ORDR036121,,2024-11-30,Size issue,Rejected,528.38
RTRN002365,ORDR036125,,2024-12-03,Wrong product,Refunded,1775.89
RTRN002366,ORDR036163,,2024-12-03,Wrong product,Rejected,393.8
RTRN002367,ORDR036173,,2024-12-01,Wrong product,Refunded,147.01
RTRN002368,ORDR036211,,2024-11-24,Customer changed mind,Rejected,3748.88
RTRN002369,ORDR036240,,2024-11-20,Damaged product,Refunded,4356.3
RTRN002370,ORDR036246,,2024-12-07,Customer changed mind,Refunded,3816.43
RTRN002371,ORDR036252,,2024-11-25,Size issue,Rejected,3699.68
RTRN002372,ORDR036323,,2024-11-20,Customer changed mind,Refunded,6450.79
RTRN002373,ORDR036324,,2024-11-23,Damaged product,Refunded,1105.7
RTRN002374,ORDR036350,,2024-11-29,Damaged product,Rejected,15860.77
RTRN002375,ORDR036358,,2024-11-27,Customer changed mind,Refunded,2904.52
RTRN002376,ORDR036377,,2024-12-01,Product not as described,Rejected,714.86
RTRN002377,ORDR036386,,2024-12-05,Size issue,Refunded,1492.76
RTRN002378,ORDR036388,,2024-11-29,Size issue,Refunded,2305.0
RTRN002379,ORDR036389,,2024-11-24,Wrong product,Rejected,3161.02
RTRN002380,ORDR036440,,2024-12-02,Customer changed mind,Rejected,354.72
RTRN002381,ORDR036441,,2024-11-20,Wrong product,Refunded,2113.6
RTRN002382,ORDR036451,,2024-12-04,Size issue,Refunded,710.28
RTRN002383,ORDR036465,,2024-11-23,Quality issue,Rejected,604.99
RTRN002384,ORDR036469,,2024-11-17,Wrong product,Refunded,476.72
RTRN002385,ORDR036492,,2024-11-24,Quality issue,Refunded,6139.31
RTRN002386,ORDR036520,,2024-11-25,Product not as described,Refunded,5295.62
RTRN002387,ORDR036528,,2024-12-05,Damaged product,Refunded,8015.2
RTRN002388,ORDR036539,,2024-11-27,Customer changed mind,Rejected,2998.32
RTRN002389,ORDR036551,,2024-11-28,Customer changed mind,Refunded,2129.43
RTRN002390,ORDR036561,,2024-12-02,Product not as described,Refunded,523.34
RTRN002391,ORDR036587,,2024-12-01,Product not as described,Refunded,2622.8
RTRN002392,ORDR036625,,2024-12-03,Size issue,Refunded,3617.06
RTRN002393,ORDR036657,,2024-12-01,Customer changed mind,Rejected,82504.85
RTRN002394,ORDR036658,,2024-11-20,Damaged product,Refunded,776.03
RTRN002395,ORDR036691,,2024-11-24,Product not as described,Refunded,3305.41
RTRN002396,ORDR036696,,2024-11-28,Size issue,Refunded,17690.79
RTRN002397,ORDR036703,,2024-12-02,Product not as described,Refunded,192.51
RTRN002398,ORDR036742,,2024-11-25,Customer changed mind,Refunded,20216.91
RTRN002399,ORDR036748,,2024-12-06,Wrong product,Refunded,15965.01
RTRN002400,ORDR036756,,2024-11-30,Customer changed mind,Refunded,827.58
RTRN002401,ORDR036779,,2024-12-04,Customer changed mind,Refunded,1157.5
RTRN002402,ORDR036784,,2024-12-08,Wrong product,Refunded,1003.06
RTRN002403,ORDR036797,,2024-11-25,Size issue,Refunded,5292.11
RTRN002404,ORDR036806,,2024-11-28,Quality issue,Refunded,336.97
RTRN002405,ORDR036807,,2024-11-22,Product not as described,Refunded,45765.7
RTRN002406,ORDR036833,,2024-12-01,Customer changed mind,Refunded,15209.66
RTRN002407,ORDR036844,,2024-11-24,Wrong product,Refunded,4031.51
RTRN002408,ORDR036859,,2024-11-24,Size issue,Refunded,579.25
RTRN002409,ORDR036879,,2024-12-02,Damaged product,Rejected,3425.08
RTRN002410,ORDR036882,,2024-12-01,Customer changed mind,Rejected,1855.12
RTRN002411,ORDR036885,,2024-11-24,Damaged product,Rejected,2703.84
RTRN002412,ORDR036943,,2024-12-04,Product not as described,Refunded,4018.93
RTRN002413,ORDR036944,,2024-12-02,Product not as described,Rejected,3250.38
RTRN002414,ORDR036946,,2024-12-03,Customer changed mind,Rejected,3284.47
RTRN002415,ORDR036951,,2024-11-28,Size issue,Rejected,3977.77
RTRN002416,ORDR036964,,2024-11-27,Late delivery,Refunded,3999.14
RTRN002417,ORDR036971,,2024-12-06,Customer changed mind,Rejected,297.94
RTRN002418,ORDR036983,,2024-12-05,Quality issue,Refunded,7853.86
RTRN002419,ORDR036991,,2024-12-11,Customer changed mind,Refunded,37567.52
RTRN002420,ORDR037017,,2024-12-03,Late delivery,Refunded,5559.71
RTRN002421,ORDR037023,,2024-12-06,Damaged product,Refunded,588.97
RTRN002422,ORDR037025,,2024-11-27,Quality issue,Refunded,5020.22
RTRN002423,ORDR037033,,2024-12-01,Product not as described,Refunded,19463.18
RTRN002424,ORDR037063,,2024-11-29,Damaged product,Refunded,70981.7
RTRN002425,ORDR037079,,2024-11-29,Size issue,Refunded,521.63
RTRN002426,ORDR037096,,2024-12-01,Size issue,Rejected,1846.5
RTRN002427,ORDR037132,,2024-12-07,Product not as described,Refunded,8991.46
RTRN002428,ORDR037144,,2024-12-07,Quality issue,Refunded,201.72
RTRN002429,ORDR037150,,2024-12-03,Damaged product,Refunded,266.91
RTRN002430,ORDR037183,,2024-12-05,Quality issue,Refunded,2265.77
RTRN002431,ORDR037193,,2024-12-08,Damaged product,Rejected,8595.03
RTRN002432,ORDR037238,,2024-11-27,Customer changed mind,Refunded,5644.5
RTRN002433,ORDR037245,,2024-11-27,Customer changed mind,Refunded,2013.82
RTRN002434,ORDR037255,,2024-11-30,Product not as described,Refunded,17681.51
RTRN002435,ORDR037316,,2024-12-02,Quality issue,Rejected,404.11
RTRN002436,ORDR037334,,2024-12-04,Quality issue,Refunded,8573.1
RTRN002437,ORDR037337,,2024-12-04,Size issue,Refunded,4439.87
RTRN002438,ORDR037351,,2024-12-03,Customer changed mind,Refunded,6135.45
RTRN002439,ORDR037357,,2024-11-28,Quality issue,Refunded,83506.83
RTRN002440,ORDR037359,,2024-12-03,Size issue,Rejected,13861.46
RTRN002441,ORDR037375,,2024-12-12,Quality issue,Rejected,37316.16
RTRN002442,ORDR037401,,2024-12-04,Product not as described,Refunded,5900.74
RTRN002443,ORDR037407,,2024-12-08,Size issue,Refunded,1920.15
RTRN002444,ORDR037448,,2024-11-26,Damaged product,Refunded,1790.21
RTRN002445,ORDR037469,,2024-12-11,Customer changed mind,Refunded,4945.81
RTRN002446,ORDR037471,,2024-12-05,Damaged product,Refunded,700.37
RTRN002447,ORDR037502,,2024-12-04,Damaged product,Refunded,4464.41
RTRN002448,ORDR037518,,2024-12-13,Late delivery,Rejected,36790.21
RTRN002449,ORDR037579,,2024-12-07,Customer changed mind,Rejected,4904.1
RTRN002450,ORDR037585,,2024-12-12,Customer changed mind,Refunded,3025.56
RTRN002451,ORDR037594,,2024-12-05,Product not as described,Refunded,1378.2
RTRN002452,ORDR037603,,2024-12-13,Wrong product,Refunded,283.68
RTRN002453,ORDR037615,,2024-12-13,Wrong product,Rejected,740.45
RTRN002454,ORDR037616,,2024-12-11,Damaged product,Refunded,21012.47
RTRN002455,ORDR037634,,2024-12-07,Size issue,Refunded,298.88
RTRN002456,ORDR037648,,2024-12-05,Wrong product,Refunded,621.85
RTRN002457,ORDR037654,,2024-12-09,Quality issue,Refunded,186.83
RTRN002458,ORDR037667,,2024-11-27,Customer changed mind,Refunded,273.42
RTRN002459,ORDR037671,,2024-12-11,Wrong product,Refunded,1201.2
RTRN002460,ORDR037690,,2024-12-12,Customer changed mind,Refunded,4398.61
RTRN002461,ORDR037722,,2024-12-14,Quality issue,Refunded,1957.93
RTRN002462,ORDR037745,,2024-12-17,Wrong product,Refunded,517.02
RTRN002463,ORDR037756,,2024-12-02,Quality issue,Rejected,13059.88
RTRN002464,ORDR037768,,2024-12-09,Quality issue,Rejected,15117.79
RTRN002465,ORDR037775,,2024-12-01,Damaged product,Rejected,11711.85
RTRN002466,ORDR037787,,2024-12-10,Size issue,Refunded,6650.14
RTRN002467,ORDR037804,,2024-12-16,Wrong product,Refunded,192.29
RTRN002468,ORDR037845,,2024-12-08,Damaged product,Refunded,222.03
RTRN002469,ORDR037894,,2024-12-11,Damaged product,Refunded,74266.67
RTRN002470,ORDR037897,,2024-12-06,Damaged product,Rejected,16444.91
RTRN002471,ORDR037930,,2024-12-09,Damaged product,Refunded,161325.38
RTRN002472,ORDR037933,,2024-12-05,Late delivery,Refunded,322.57
RTRN002473,ORDR037973,,2024-12-13,Wrong product,Refunded,26102.58
RTRN002474,ORDR038001,,2024-12-08,Wrong product,Refunded,973.21
RTRN002475,ORDR038033,,2024-12-14,Quality issue,Refunded,516.7
RTRN002476,ORDR038036,,2024-12-03,Late delivery,Rejected,10576.43
RTRN002477,ORDR038045,,2024-12-12,Quality issue,Rejected,10557.65
RTRN002478,ORDR038067,,2024-12-11,Wrong product,Rejected,9667.37
RTRN002479,ORDR038091,,2024-12-07,Product not as described,Rejected,74518.24
RTRN002480,ORDR038106,,2024-12-06,Wrong product,Refunded,738.78
RTRN002481,ORDR038108,,2024-12-06,Product not as described,Rejected,22946.71
RTRN002482,ORDR038121,,2024-12-18,Product not as described,Refunded,5903.73
RTRN002483,ORDR038170,,2024-12-07,Quality issue,Refunded,1990.56
RTRN002484,ORDR038174,,2024-12-10,Damaged product,Refunded,298.74
RTRN002485,ORDR038207,,2024-12-15,Product not as described,Refunded,8192.51
RTRN002486,ORDR038214,,2024-12-21,Product not as described,Refunded,1252.31
RTRN002487,ORDR038215,,2024-12-16,Wrong product,Rejected,1311.6
RTRN002488,ORDR038243,,2024-12-25,Quality issue,Refunded,167054.97
RTRN002489,ORDR038262,,2024-12-16,Wrong product,Refunded,34635.03
RTRN002490,ORDR038291,,2024-12-06,Customer changed mind,Rejected,3947.32
RTRN002491,ORDR038313,,2024-12-11,Wrong product,Refunded,11539.11
RTRN002492,ORDR038319,,2024-12-22,Customer changed mind,Refunded,27367.17
RTRN002493,ORDR038335,,2024-12-17,Quality issue,Refunded,1280.66
RTRN002494,ORDR038349,,2024-12-16,Quality issue,Refunded,1919.66
RTRN002495,ORDR038371,,2024-12-24,Size issue,Rejected,4347.05
RTRN002496,ORDR038392,,2024-12-15,Size issue,Rejected,3782.07
RTRN002497,ORDR038405,,2024-12-11,Quality issue,Refunded,1691.46
RTRN002498,ORDR038465,,2024-12-22,Quality issue,Refunded,1168.96
RTRN002499,ORDR038469,,2024-12-22,Customer changed mind,Refunded,2570.34
RTRN002500,ORDR038486,,2024-12-19,Wrong product,Refunded,1766.9
RTRN002501,ORDR038506,,2024-12-17,Late delivery,Refunded,5244.96
RTRN002502,ORDR038534,,2024-12-20,Wrong product,Refunded,49655.11
RTRN002503,ORDR038567,,2024-12-10,Quality issue,Refunded,10599.66
RTRN002504,ORDR038575,,2024-12-17,Damaged product,Refunded,5317.03
RTRN002505,ORDR038577,,2024-12-16,Size issue,Refunded,6175.05
RTRN002506,ORDR038587,,2024-12-10,Wrong product,Rejected,16982.81
RTRN002507,ORDR038594,,2024-12-22,Quality issue,Refunded,2290.02
RTRN002508,ORDR038612,,2024-12-17,Quality issue,Refunded,1158.3
RTRN002509,ORDR038623,,2024-12-17,Damaged product,Refunded,54.24
RTRN002510,ORDR038624,,2024-12-16,Damaged product,Rejected,71653.58
RTRN002511,ORDR038656,,2024-12-23,Product not as described,Refunded,368.46
RTRN002512,ORDR038666,,2024-12-18,Damaged product,Rejected,45942.44
RTRN002513,ORDR038674,,2024-12-13,Damaged product,Refunded,10502.62
RTRN002514,ORDR038682,,2024-12-28,Size issue,Refunded,1881.35
RTRN002515,ORDR038723,,2024-12-23,Customer changed mind,Refunded,641.88
RTRN002516,ORDR038794,,2025-01-01,Damaged product,Refunded,4344.54
RTRN002517,ORDR038809,,2024-12-14,Wrong product,Refunded,13335.16
RTRN002518,ORDR038838,,2024-12-18,Product not as described,Refunded,65974.17
RTRN002519,ORDR038847,,2024-12-16,Wrong product,Refunded,5803.77
RTRN002520,ORDR038859,,2024-12-18,Quality issue,Refunded,7008.61
RTRN002521,ORDR038860,,2024-12-25,Wrong product,Rejected,8164.11
RTRN002522,ORDR038863,,2024-12-27,Damaged product,Refunded,27171.93
RTRN002523,ORDR038914,,2024-12-25,Quality issue,Refunded,6783.21
RTRN002524,ORDR038953,,2024-12-21,Damaged product,Refunded,1469.02
RTRN002525,ORDR038954,,2024-12-21,Customer changed mind,Refunded,900.66
RTRN002526,ORDR038964,,2024-12-14,Late delivery,Refunded,22598.36
RTRN002527,ORDR038983,,2024-12-13,Customer changed mind,Rejected,13078.15
RTRN002528,ORDR039002,,2024-12-28,Wrong product,Refunded,2315.18
RTRN002529,ORDR039010,,2024-12-17,Size issue,Rejected,1108.4
RTRN002530,ORDR039022,,2024-12-20,Damaged product,Rejected,1959.7
RTRN002531,ORDR039052,,2024-12-23,Damaged product,Refunded,228.43
RTRN002532,ORDR039055,,2024-12-25,Product not as described,Rejected,913.63
