payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
PYMT012759,ORDR012759,UPI,Success,18345.92,2024-05-19
PYMT012760,ORDR012760,UPI,Success,54216.57,2024-05-19
PYMT012761,ORDR012761,Credit Card,Success,911.39,2024-05-19
PYMT012762,ORDR012762,UPI,Success,979.99,2024-05-19
PYMT012763,ORDR012763,UPI,Success,281.34,2024-05-19
PYMT012764,ORDR012764,Credit Card,Success,1748.11,2024-05-19
PYMT012765,ORDR012765,Debit Card,Success,12596.3,2024-05-19
PYMT012766,ORDR012766,UPI,Success,18316.01,2024-05-19
PYMT012767,ORDR012767,UPI,Success,4678.11,2024-05-19
PYMT012768,ORDR012768,UPI,Success,950.48,2024-05-19
PYMT012769,ORDR012769,UPI,Success,614.9,2024-05-19
PYMT012770,ORDR012770,COD,Success,10442.66,2024-05-26
PYMT012771,ORDR012771,Credit Card,Success,5315.42,2024-05-19
PYMT012772,ORDR012772,Credit Card,Success,30945.61,2024-05-19
PYMT012773,ORDR012773,UPI,Success,3206.31,2024-05-19
PYMT012774,ORDR012774,COD,Success,5156.05,2024-05-25
PYMT012775,ORDR012775,UPI,Success,1992.54,2024-05-19
PYMT012776,ORDR012776,Debit Card,Success,24521.78,2024-05-19
PYMT012777,ORDR012777,UPI,Success,2046.41,2024-05-19
PYMT012778,ORDR012778,COD,Success,38574.1,2024-05-21
PYMT012779,ORDR012779,COD,Failed,0.0,
PYMT012780,ORDR012780,COD,Success,310.19,2024-05-29
PYMT012781,ORDR012781,COD,Success,194150.14,2024-05-26
PYMT012782,ORDR012782,UPI,Success,282.24,2024-05-19
PYMT012783,ORDR012783,UPI,Success,2918.75,2024-05-19
PYMT012784,ORDR012784,Credit Card,Success,15497.23,2024-05-19
PYMT012785,ORDR012785,Credit Card,Success,3908.2,2024-05-19
PYMT012786,ORDR012786,Debit Card,Success,23780.64,2024-05-19
PYMT012787,ORDR012787,Net Banking,Success,495.8,2024-05-19
PYMT012788,ORDR012788,COD,Success,7824.87,2024-05-25
PYMT012789,ORDR012789,UPI,Success,35976.51,2024-05-19
PYMT012790,ORDR012790,Wallet,Success,51386.53,2024-05-19
PYMT012791,ORDR012791,UPI,Success,2439.89,2024-05-19
PYMT012792,ORDR012792,UPI,Pending,7120.96,
PYMT012793,ORDR012793,UPI,Refunded,370.6,2024-05-19
PYMT012794,ORDR012794,COD,Success,2518.7,2024-05-23
PYMT012795,ORDR012795,COD,Success,1663.74,2024-05-27
PYMT012796,ORDR012796,UPI,Success,4518.15,2024-05-19
PYMT012797,ORDR012797,Credit Card,Success,544.78,2024-05-19
PYMT012798,ORDR012798,COD,Success,3970.67,2024-05-27
PYMT012799,ORDR012799,Debit Card,Pending,10616.23,
PYMT012800,ORDR012800,Credit Card,Success,1811.14,2024-05-19
PYMT012801,ORDR012801,Wallet,Success,3005.26,2024-05-19
PYMT012802,ORDR012802,COD,Success,850.91,2024-05-26
PYMT012803,ORDR012803,COD,Success,266.13,2024-05-27
PYMT012804,ORDR012804,Net Banking,Success,53453.38,2024-05-19
PYMT012805,ORDR012805,Wallet,Success,390.75,2024-05-19
PYMT012806,ORDR012806,UPI,Success,9738.19,2024-05-19
PYMT012807,ORDR012807,Net Banking,Success,829.44,2024-05-19
PYMT012808,ORDR012808,Wallet,Success,6604.9,2024-05-19
PYMT012809,ORDR012809,UPI,Success,372.57,2024-05-19
PYMT012810,ORDR012810,COD,Success,453.43,2024-05-26
PYMT012811,ORDR012811,UPI,Success,2594.69,2024-05-19
PYMT012812,ORDR012812,Credit Card,Success,4631.48,2024-05-19
PYMT012813,ORDR012813,COD,Success,690.3,2024-05-23
PYMT012814,ORDR012814,Debit Card,Success,438.78,2024-05-19
PYMT012815,ORDR012815,Wallet,Success,2242.78,2024-05-19
PYMT012816,ORDR012816,Net Banking,Success,407.58,2024-05-19
PYMT012817,ORDR012817,UPI,Success,3906.35,2024-05-19
PYMT012818,ORDR012818,Wallet,Success,2068.39,2024-05-19
PYMT012819,ORDR012819,UPI,Success,25872.5,2024-05-19
PYMT012820,ORDR012820,Net Banking,Success,2294.48,2024-05-19
PYMT012821,ORDR012821,COD,Success,972.57,2024-05-25
PYMT012822,ORDR012822,UPI,Success,16671.4,2024-05-19
PYMT012823,ORDR012823,Debit Card,Success,427.87,2024-05-19
PYMT012824,ORDR012824,COD,Pending,4149.35,
PYMT012825,ORDR012825,Wallet,Success,13957.59,2024-05-19
PYMT012826,ORDR012826,UPI,Success,794.78,2024-05-19
PYMT012827,ORDR012827,COD,Success,2614.14,2024-05-26
PYMT012828,ORDR012828,Credit Card,Success,29028.43,2024-05-19
PYMT012829,ORDR012829,UPI,Success,45605.18,2024-05-19
PYMT012830,ORDR012830,COD,Success,4725.19,2024-05-27
PYMT012831,ORDR012831,UPI,Refunded,10289.41,2024-05-19
PYMT012832,ORDR012832,UPI,Success,3073.37,2024-05-19
PYMT012833,ORDR012833,UPI,Success,361.92,2024-05-19
PYMT012834,ORDR012834,Wallet,Success,2769.68,2024-05-19
PYMT012835,ORDR012835,Debit Card,Success,2080.54,2024-05-19
PYMT012836,ORDR012836,Debit Card,Success,200.3,2024-05-19
PYMT012837,ORDR012837,Credit Card,Success,4698.21,2024-05-19
PYMT012838,ORDR012838,UPI,Success,5386.47,2024-05-19
PYMT012839,ORDR012839,UPI,Success,191.95,2024-05-19
PYMT012840,ORDR012840,COD,Success,61789.53,2024-05-24
PYMT012841,ORDR012841,Net Banking,Success,4555.62,2024-05-19
PYMT012842,ORDR012842,UPI,Success,13387.96,2024-05-19
PYMT012843,ORDR012843,Net Banking,Success,18499.0,2024-05-19
PYMT012844,ORDR012844,UPI,Pending,1309.89,
PYMT012845,ORDR012845,COD,Success,3883.53,2024-05-24
PYMT012846,ORDR012846,UPI,Success,4487.19,2024-05-19
PYMT012847,ORDR012847,UPI,Success,7881.51,2024-05-19
PYMT012848,ORDR012848,Credit Card,Success,3028.7,2024-05-19
PYMT012849,ORDR012849,Net Banking,Success,303.62,2024-05-19
PYMT012850,ORDR012850,COD,Success,86563.23,2024-05-25
PYMT012851,ORDR012851,Credit Card,Success,157.17,2024-05-19
PYMT012852,ORDR012852,Debit Card,Success,960.3,2024-05-19
PYMT012853,ORDR012853,Wallet,Success,22374.8,2024-05-19
PYMT012854,ORDR012854,UPI,Success,1942.6,2024-05-19
PYMT012855,ORDR012855,COD,Success,2154.29,2024-05-26
PYMT012856,ORDR012856,UPI,Success,8692.55,2024-05-19
PYMT012857,ORDR012857,COD,Success,2638.75,2024-05-31
PYMT012858,ORDR012858,COD,Success,818.29,2024-05-23
PYMT012859,ORDR012859,COD,Success,2839.18,2024-05-24
PYMT012860,ORDR012860,Debit Card,Success,29745.17,2024-05-19
PYMT012861,ORDR012861,Net Banking,Success,625.95,2024-05-19
PYMT012862,ORDR012862,Credit Card,Success,3921.74,2024-05-19
PYMT012863,ORDR012863,COD,Success,8922.85,2024-05-30
PYMT012864,ORDR012864,UPI,Success,3516.59,2024-05-19
PYMT012865,ORDR012865,UPI,Success,15171.6,2024-05-19
PYMT012866,ORDR012866,COD,Success,1813.72,2024-05-24
PYMT012867,ORDR012867,Wallet,Success,697.88,2024-05-20
PYMT012868,ORDR012868,UPI,Pending,20560.87,
PYMT012869,ORDR012869,UPI,Success,6378.06,2024-05-20
PYMT012870,ORDR012870,Wallet,Success,1955.73,2024-05-20
PYMT012871,ORDR012871,Debit Card,Success,10018.64,2024-05-20
PYMT012872,ORDR012872,Debit Card,Success,1731.05,2024-05-20
PYMT012873,ORDR012873,UPI,Success,3936.24,2024-05-20
PYMT012874,ORDR012874,UPI,Success,6422.17,2024-05-20
PYMT012875,ORDR012875,Wallet,Success,364.81,2024-05-20
PYMT012876,ORDR012876,UPI,Success,1288.14,2024-05-20
PYMT012877,ORDR012877,UPI,Success,3454.73,2024-05-20
PYMT012878,ORDR012878,Debit Card,Success,1865.75,2024-05-20
PYMT012879,ORDR012879,Debit Card,Success,2186.91,2024-05-20
PYMT012880,ORDR012880,UPI,Success,3410.74,2024-05-20
PYMT012881,ORDR012881,UPI,Success,379.16,2024-05-20
PYMT012882,ORDR012882,Wallet,Success,17123.21,2024-05-20
PYMT012883,ORDR012883,Net Banking,Success,2942.75,2024-05-20
PYMT012884,ORDR012884,COD,Success,13259.05,2024-05-27
PYMT012885,ORDR012885,Debit Card,Failed,0.0,
PYMT012886,ORDR012886,COD,Failed,0.0,
PYMT012887,ORDR012887,UPI,Success,871.19,2024-05-20
PYMT012888,ORDR012888,COD,Success,3119.49,2024-05-24
PYMT012889,ORDR012889,Wallet,Success,38021.17,2024-05-20
PYMT012890,ORDR012890,COD,Success,60768.67,
PYMT012891,ORDR012891,UPI,Success,1327.71,2024-05-20
PYMT012892,ORDR012892,UPI,Success,46734.51,2024-05-20
PYMT012893,ORDR012893,UPI,Success,30160.43,2024-05-20
PYMT012894,ORDR012894,Credit Card,Success,125500.9,2024-05-20
PYMT012895,ORDR012895,UPI,Pending,1218.49,
PYMT012896,ORDR012896,COD,Success,192.18,2024-05-29
PYMT012897,ORDR012897,Wallet,Success,325.62,2024-05-20
PYMT012898,ORDR012898,UPI,Success,6223.73,2024-05-20
PYMT012899,ORDR012899,Net Banking,Success,268.76,2024-05-20
PYMT012900,ORDR012900,COD,Pending,963.43,
PYMT012901,ORDR012901,Credit Card,Success,19123.44,2024-05-20
PYMT012902,ORDR012902,COD,Success,22949.56,2024-05-23
PYMT012903,ORDR012903,COD,Success,17657.66,2024-06-02
PYMT012904,ORDR012904,COD,Success,39640.1,2024-05-26
PYMT012905,ORDR012905,Net Banking,Success,1138.79,2024-05-20
PYMT012906,ORDR012906,UPI,Success,55.12,2024-05-20
PYMT012907,ORDR012907,UPI,Success,2692.59,2024-05-20
PYMT012908,ORDR012908,Debit Card,Success,1670.83,2024-05-20
PYMT012909,ORDR012909,Debit Card,Success,3871.76,2024-05-20
PYMT012910,ORDR012910,UPI,Success,1573.28,2024-05-20
PYMT012911,ORDR012911,Credit Card,Success,8773.06,2024-05-20
PYMT012912,ORDR012912,UPI,Success,12709.04,2024-05-20
PYMT012913,ORDR012913,UPI,Success,570.62,2024-05-20
PYMT012914,ORDR012914,Credit Card,Success,1863.38,2024-05-20
PYMT012915,ORDR012915,COD,Success,265.82,2024-05-22
PYMT012916,ORDR012916,COD,Success,834.94,2024-05-26
PYMT012917,ORDR012917,COD,Success,45145.16,2024-05-26
PYMT012918,ORDR012918,Credit Card,Success,3156.79,2024-05-20
PYMT012919,ORDR012919,Debit Card,Success,1068.45,2024-05-20
PYMT012920,ORDR012920,UPI,Failed,0.0,
PYMT012921,ORDR012921,UPI,Refunded,532.56,2024-05-20
PYMT012922,ORDR012922,UPI,Success,1716.15,2024-05-20
PYMT012923,ORDR012923,Net Banking,Success,2714.48,2024-05-20
PYMT012924,ORDR012924,Debit Card,Success,462.87,2024-05-20
PYMT012925,ORDR012925,COD,Success,7438.3,2024-05-23
PYMT012926,ORDR012926,UPI,Success,3487.73,2024-05-20
PYMT012927,ORDR012927,Credit Card,Success,6812.76,2024-05-20
PYMT012928,ORDR012928,Credit Card,Success,440.39,2024-05-20
PYMT012929,ORDR012929,UPI,Success,14182.46,2024-05-20
PYMT012930,ORDR012930,Wallet,Success,29482.23,2024-05-20
PYMT012931,ORDR012931,Credit Card,Success,5447.28,2024-05-20
PYMT012932,ORDR012932,UPI,Success,1502.45,2024-05-20
PYMT012933,ORDR012933,UPI,Success,250.77,2024-05-20
PYMT012934,ORDR012934,COD,Pending,2978.89,
PYMT012935,ORDR012935,UPI,Success,190.8,2024-05-20
PYMT012936,ORDR012936,UPI,Success,42584.75,2024-05-20
PYMT012937,ORDR012937,COD,Success,3245.7,2024-05-26
PYMT012938,ORDR012938,COD,Success,5882.07,2024-05-24
PYMT012939,ORDR012939,Wallet,Success,2120.33,2024-05-20
PYMT012940,ORDR012940,Net Banking,Success,1246.53,2024-05-20
PYMT012941,ORDR012941,UPI,Success,2459.35,2024-05-20
PYMT012942,ORDR012942,COD,Success,648.84,2024-05-25
PYMT012943,ORDR012943,COD,Success,5132.67,2024-05-31
PYMT012944,ORDR012944,UPI,Success,2072.57,2024-05-20
PYMT012945,ORDR012945,UPI,Success,671.1,2024-05-20
PYMT012946,ORDR012946,UPI,Success,34212.83,2024-05-20
PYMT012947,ORDR012947,UPI,Success,20710.68,2024-05-20
PYMT012948,ORDR012948,COD,Success,26833.17,2024-05-28
PYMT012949,ORDR012949,COD,Success,1292.67,2024-05-31
PYMT012950,ORDR012950,UPI,Success,3103.32,2024-05-20
PYMT012951,ORDR012951,UPI,Failed,0.0,
PYMT012952,ORDR012952,UPI,Success,16565.74,2024-05-20
PYMT012953,ORDR012953,UPI,Success,868.08,2024-05-20
PYMT012954,ORDR012954,UPI,Success,1197.32,2024-05-20
PYMT012955,ORDR012955,UPI,Success,1343.98,2024-05-20
PYMT012956,ORDR012956,Debit Card,Success,1468.25,2024-05-20
PYMT012957,ORDR012957,UPI,Success,513.61,2024-05-20
PYMT012958,ORDR012958,COD,Success,2019.63,2024-05-26
PYMT012959,ORDR012959,Credit Card,Success,56861.68,2024-05-20
PYMT012960,ORDR012960,UPI,Success,1149.37,2024-05-20
PYMT012961,ORDR012961,UPI,Success,424.98,2024-05-20
PYMT012962,ORDR012962,COD,Success,25957.72,2024-05-27
PYMT012963,ORDR012963,Net Banking,Success,11511.65,2024-05-20
PYMT012964,ORDR012964,Net Banking,Success,38104.49,2024-05-20
PYMT012965,ORDR012965,UPI,Success,3444.53,2024-05-20
PYMT012966,ORDR012966,Debit Card,Success,178.92,2024-05-20
PYMT012967,ORDR012967,UPI,Refunded,777.55,2024-05-20
PYMT012968,ORDR012968,COD,Success,3692.08,2024-05-28
PYMT012969,ORDR012969,UPI,Success,665.36,2024-05-20
PYMT012970,ORDR012970,UPI,Success,959.76,2024-05-20
PYMT012971,ORDR012971,Net Banking,Success,1208.3,2024-05-20
PYMT012972,ORDR012972,UPI,Success,1968.17,2024-05-20
PYMT012973,ORDR012973,Credit Card,Success,2549.11,2024-05-20
PYMT012974,ORDR012974,Debit Card,Success,1339.75,2024-05-20
PYMT012975,ORDR012975,Net Banking,Success,13940.31,2024-05-21
PYMT012976,ORDR012976,COD,Success,1448.93,2024-05-28
PYMT012977,ORDR012977,Debit Card,Success,326.02,2024-05-21
PYMT012978,ORDR012978,COD,Success,471.48,2024-05-24
PYMT012979,ORDR012979,Debit Card,Success,23149.81,2024-05-21
PYMT012980,ORDR012980,COD,Success,779.91,2024-05-24
PYMT012981,ORDR012981,Credit Card,Success,794.37,2024-05-21
PYMT012982,ORDR012982,Debit Card,Success,52531.09,2024-05-21
PYMT012983,ORDR012983,Credit Card,Success,5471.07,2024-05-21
PYMT012984,ORDR012984,UPI,Success,3049.72,2024-05-21
PYMT012985,ORDR012985,COD,Failed,0.0,
PYMT012986,ORDR012986,UPI,Success,8325.35,2024-05-21
PYMT012987,ORDR012987,Net Banking,Success,10092.25,2024-05-21
PYMT012988,ORDR012988,COD,Success,9172.43,2024-05-27
PYMT012989,ORDR012989,UPI,Success,260.45,2024-05-21
PYMT012990,ORDR012990,Credit Card,Success,16680.92,2024-05-21
PYMT012991,ORDR012991,UPI,Success,1221.13,2024-05-21
PYMT012992,ORDR012992,Credit Card,Success,1237.24,2024-05-21
PYMT012993,ORDR012993,Debit Card,Success,611.32,2024-05-21
PYMT012994,ORDR012994,UPI,Success,166.82,2024-05-21
PYMT012995,ORDR012995,COD,Success,5541.47,2024-05-25
PYMT012996,ORDR012996,UPI,Success,6132.93,2024-05-21
PYMT012997,ORDR012997,COD,Success,26829.75,2024-05-26
PYMT012998,ORDR012998,COD,Success,292.84,2024-05-25
PYMT012999,ORDR012999,COD,Success,4952.22,2024-05-27
PYMT013000,ORDR013000,UPI,Success,17838.82,2024-05-21
PYMT013001,ORDR013001,Credit Card,Success,4850.94,2024-05-21
PYMT013002,ORDR013002,Credit Card,Success,1310.7,2024-05-21
PYMT013003,ORDR013003,Credit Card,Success,2578.21,2024-05-21
PYMT013004,ORDR013004,COD,Success,3642.69,2024-05-25
PYMT013005,ORDR013005,Credit Card,Success,3483.3,2024-05-21
PYMT013006,ORDR013006,Net Banking,Success,11535.32,2024-05-21
PYMT013007,ORDR013007,COD,Success,11369.78,2024-05-27
PYMT013008,ORDR013008,Credit Card,Success,1183.6,2024-05-21
PYMT013009,ORDR013009,UPI,Success,35689.06,2024-05-21
PYMT013010,ORDR013010,UPI,Success,298.43,2024-05-21
PYMT013011,ORDR013011,UPI,Success,723.67,2024-05-21
PYMT013012,ORDR013012,COD,Failed,0.0,
PYMT013013,ORDR013013,UPI,Success,5247.27,2024-05-21
PYMT013014,ORDR013014,UPI,Success,1516.87,2024-05-21
PYMT013015,ORDR013015,COD,Success,50.02,2024-05-27
PYMT013016,ORDR013016,UPI,Success,2135.54,2024-05-21
PYMT013017,ORDR013017,UPI,Success,833.37,2024-05-21
PYMT013018,ORDR013018,Credit Card,Success,125.8,2024-05-21
PYMT013019,ORDR013019,Debit Card,Success,1066.32,2024-05-21
PYMT013020,ORDR013020,UPI,Success,17121.77,2024-05-21
PYMT013021,ORDR013021,Debit Card,Success,1194.27,2024-05-21
PYMT013022,ORDR013022,Credit Card,Success,1613.46,2024-05-21
PYMT013023,ORDR013023,UPI,Success,467.27,2024-05-21
PYMT013024,ORDR013024,COD,Success,13068.88,2024-05-28
PYMT013025,ORDR013025,COD,Success,67954.8,2024-05-25
PYMT013026,ORDR013026,Net Banking,Success,6787.92,2024-05-21
PYMT013027,ORDR013027,COD,Failed,0.0,
PYMT013028,ORDR013028,COD,Success,5786.99,2024-05-29
PYMT013029,ORDR013029,UPI,Success,2119.61,2024-05-21
PYMT013030,ORDR013030,Wallet,Success,3773.88,2024-05-21
PYMT013031,ORDR013031,Credit Card,Refunded,19542.05,2024-05-21
PYMT013032,ORDR013032,Credit Card,Pending,855.41,
PYMT013033,ORDR013033,Net Banking,Refunded,417.02,2024-05-21
PYMT013034,ORDR013034,UPI,Success,1914.0,2024-05-21
PYMT013035,ORDR013035,UPI,Success,1780.13,2024-05-21
PYMT013036,ORDR013036,UPI,Success,540.66,2024-05-21
PYMT013037,ORDR013037,UPI,Success,458.32,2024-05-21
PYMT013038,ORDR013038,UPI,Success,2241.26,2024-05-21
PYMT013039,ORDR013039,Credit Card,Success,623.38,2024-05-21
PYMT013040,ORDR013040,UPI,Success,27391.39,2024-05-21
PYMT013041,ORDR013041,Credit Card,Success,5552.16,2024-05-21
PYMT013042,ORDR013042,Net Banking,Success,44718.58,2024-05-21
PYMT013043,ORDR013043,COD,Success,1788.23,2024-05-30
PYMT013044,ORDR013044,UPI,Success,855.11,2024-05-21
PYMT013045,ORDR013045,COD,Success,5384.29,2024-05-28
PYMT013046,ORDR013046,UPI,Success,1438.15,2024-05-21
PYMT013047,ORDR013047,UPI,Success,2821.12,2024-05-21
PYMT013048,ORDR013048,UPI,Success,3089.67,2024-05-21
PYMT013049,ORDR013049,UPI,Success,2503.75,2024-05-21
PYMT013050,ORDR013050,Debit Card,Success,22780.74,2024-05-21
PYMT013051,ORDR013051,Debit Card,Success,273.97,2024-05-21
PYMT013052,ORDR013052,COD,Success,124.38,2024-05-30
PYMT013053,ORDR013053,Debit Card,Success,2243.91,2024-05-21
PYMT013054,ORDR013054,UPI,Success,38259.49,2024-05-21
PYMT013055,ORDR013055,Credit Card,Success,233.8,2024-05-21
PYMT013056,ORDR013056,UPI,Success,418.14,2024-05-21
PYMT013057,ORDR013057,Net Banking,Success,9205.61,2024-05-21
PYMT013058,ORDR013058,Credit Card,Success,706.73,2024-05-21
PYMT013059,ORDR013059,UPI,Success,131.33,2024-05-21
PYMT013060,ORDR013060,Wallet,Success,2077.35,2024-05-21
PYMT013061,ORDR013061,Wallet,Success,1968.81,2024-05-21
PYMT013062,ORDR013062,UPI,Success,4008.0,2024-05-21
PYMT013063,ORDR013063,Wallet,Success,6081.22,2024-05-21
PYMT013064,ORDR013064,Credit Card,Success,337.75,2024-05-21
PYMT013065,ORDR013065,UPI,Success,3040.81,2024-05-21
PYMT013066,ORDR013066,COD,Success,7547.07,2024-05-27
PYMT013067,ORDR013067,UPI,Refunded,458.46,2024-05-21
PYMT013068,ORDR013068,UPI,Success,7009.57,2024-05-21
PYMT013069,ORDR013069,UPI,Success,11197.56,2024-05-21
PYMT013070,ORDR013070,Credit Card,Success,29083.43,2024-05-21
PYMT013071,ORDR013071,Net Banking,Success,1668.32,2024-05-21
PYMT013072,ORDR013072,Wallet,Success,12421.14,2024-05-21
PYMT013073,ORDR013073,UPI,Success,1695.1,2024-05-21
PYMT013074,ORDR013074,UPI,Success,561.81,2024-05-21
PYMT013075,ORDR013075,UPI,Success,21540.31,2024-05-21
PYMT013076,ORDR013076,COD,Success,975.18,2024-05-28
PYMT013077,ORDR013077,Credit Card,Success,6271.26,2024-05-21
PYMT013078,ORDR013078,UPI,Success,29532.44,2024-05-21
PYMT013079,ORDR013079,UPI,Success,41624.87,2024-05-21
PYMT013080,ORDR013080,COD,Success,5974.64,2024-05-28
PYMT013081,ORDR013081,Credit Card,Success,38294.94,2024-05-21
PYMT013082,ORDR013082,Wallet,Success,22030.16,2024-05-21
PYMT013083,ORDR013083,Credit Card,Success,874.95,2024-05-21
PYMT013084,ORDR013084,Net Banking,Success,14749.17,2024-05-21
PYMT013085,ORDR013085,UPI,Failed,0.0,
PYMT013086,ORDR013086,UPI,Success,2370.63,2024-05-21
PYMT013087,ORDR013087,Debit Card,Success,300.73,2024-05-21
PYMT013088,ORDR013088,COD,Success,2213.19,2024-05-30
PYMT013089,ORDR013089,Debit Card,Success,35528.9,2024-05-21
PYMT013090,ORDR013090,UPI,Success,630.55,2024-05-21
PYMT013091,ORDR013091,Debit Card,Success,1228.2,2024-05-21
PYMT013092,ORDR013092,COD,Success,352.75,2024-05-27
PYMT013093,ORDR013093,COD,Success,1868.47,2024-05-27
PYMT013094,ORDR013094,UPI,Success,1217.18,2024-05-21
PYMT013095,ORDR013095,COD,Success,6480.04,2024-05-25
PYMT013096,ORDR013096,COD,Success,2848.71,2024-05-26
PYMT013097,ORDR013097,COD,Success,1057.81,2024-05-28
PYMT013098,ORDR013098,Credit Card,Success,15793.83,2024-05-21
PYMT013099,ORDR013099,Credit Card,Success,1381.88,2024-05-21
PYMT013100,ORDR013100,UPI,Success,396.43,2024-05-21
PYMT013101,ORDR013101,Debit Card,Success,33698.62,2024-05-21
PYMT013102,ORDR013102,Debit Card,Success,9958.71,2024-05-22
PYMT013103,ORDR013103,Debit Card,Success,2064.43,2024-05-22
PYMT013104,ORDR013104,Wallet,Success,11419.62,2024-05-22
PYMT013105,ORDR013105,Credit Card,Success,3509.06,2024-05-22
PYMT013106,ORDR013106,UPI,Success,3149.38,2024-05-22
PYMT013107,ORDR013107,Wallet,Success,1758.74,2024-05-22
PYMT013108,ORDR013108,Credit Card,Success,258.21,2024-05-22
PYMT013109,ORDR013109,UPI,Success,5438.55,2024-05-22
PYMT013110,ORDR013110,COD,Success,7730.15,2024-05-26
PYMT013111,ORDR013111,COD,Success,3184.87,2024-05-27
PYMT013112,ORDR013112,COD,Success,325.76,2024-05-29
PYMT013113,ORDR013113,Debit Card,Success,1028.18,2024-05-22
PYMT013114,ORDR013114,Debit Card,Success,5383.82,2024-05-22
PYMT013115,ORDR013115,COD,Success,2141.19,2024-05-24
PYMT013116,ORDR013116,COD,Success,1212.83,2024-05-29
PYMT013117,ORDR013117,Credit Card,Success,6558.71,2024-05-22
PYMT013118,ORDR013118,UPI,Success,1842.48,2024-05-22
PYMT013119,ORDR013119,COD,Success,314.28,2024-06-02
PYMT013120,ORDR013120,UPI,Success,225.32,2024-05-22
PYMT013121,ORDR013121,UPI,Success,2260.71,2024-05-22
PYMT013122,ORDR013122,UPI,Refunded,1061.46,2024-05-22
PYMT013123,ORDR013123,Credit Card,Success,9067.23,2024-05-22
PYMT013124,ORDR013124,Net Banking,Success,4673.94,2024-05-22
PYMT013125,ORDR013125,Debit Card,Success,1501.72,2024-05-22
PYMT013126,ORDR013126,UPI,Success,36207.19,2024-05-22
PYMT013127,ORDR013127,Debit Card,Success,8177.51,2024-05-22
PYMT013128,ORDR013128,UPI,Success,2281.99,2024-05-22
PYMT013129,ORDR013129,UPI,Success,12419.96,2024-05-22
PYMT013130,ORDR013130,Credit Card,Success,3345.44,2024-05-22
PYMT013131,ORDR013131,COD,Success,1208.43,2024-05-25
PYMT013132,ORDR013132,Debit Card,Success,8327.9,2024-05-22
PYMT013133,ORDR013133,COD,Success,800.07,2024-06-02
PYMT013134,ORDR013134,Wallet,Success,6747.02,2024-05-22
PYMT013135,ORDR013135,Credit Card,Success,42.11,2024-05-22
PYMT013136,ORDR013136,COD,Success,4433.06,2024-06-02
PYMT013137,ORDR013137,Credit Card,Success,5586.7,2024-05-22
PYMT013138,ORDR013138,Debit Card,Success,1867.53,2024-05-22
PYMT013139,ORDR013139,Credit Card,Success,2736.79,2024-05-22
PYMT013140,ORDR013140,Wallet,Refunded,227.08,2024-05-22
